plaintext_letter,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19
a,1.2355080123609763,-0.5109900013795358,-0.6203088309345903,-0.1631256914623073,0.8685718027366407,-0.511266775129426,-0.21629428524282918,0.25541970533759095,0.5846940660630902,0.28331750795774946,0.1564934944871946,-0.012428784052434888,-0.18253072957879993,-0.29585563396362524,-0.18095421501342795,0.3603200394718932,-0.948333680018402,0.2546741692505912,0.7999414313374783,0.08490373889536364
b,2.8688460351038696,0.37814395055211847,0.11936835712730692,0.6080537281551869,-1.5833061341351429,-1.3094450431669211,-0.43584565405558706,-1.8456750055798266,-0.9365840347345045,-0.8274183788793351,-0.0015709990690194661,0.2693141539687494,0.3962748074016647,-0.017252541595595906,-0.11679649342004605,0.204727450722922,-0.07615259347970411,-0.09429144732177511,0.13964499885737555,0.22946477039802562
c,1.7578727832439929,1.4064549459335725,-0.6064828920371033,-1.5831926405013808,-2.048011816836183,0.9932962212976576,-0.785588383771148,0.9898107745969124,0.45886490214414977,0.2789670133225675,0.14228929754612388,-0.3038406809273059,0.9000123884454615,-0.32653233336654686,0.160144210873683,0.12638471248972255,-0.15338138726916212,-0.01727657522467073,-0.0026469753052376713,-0.2670638044606142
d,0.9442089402239442,-0.3461138108861171,0.28022203049923866,0.035231478050735156,-0.6068701656363102,-0.3794843979869424,0.29181569777107175,-0.8148413302344975,0.30075948409133896,0.10662134729803012,0.36276133754301604,1.0660137545274038,0.23914167104369952,0.10721457244560244,-0.27651272367356605,-0.0310548640988461,0.3183043944478309,0.24967789975060187,0.23603319116259763,-0.3703888991412807
e,2.2874348133152083,-1.0547218733036248,-2.280863300328397,-1.740998235527554,-0.32125689731636686,0.1421687728334952,0.5789878917111645,0.7984164169726425,0.014266821872086168,-0.5519617475054476,-0.6615771056595426,0.1686280022363132,0.008719066948711949,0.8332930534875834,-0.06932484164740983,-0.5192140747997165,0.044262576510005605,-0.3388261192090185,0.1393055468068799,0.22899102536002988
f,0.7869694304692986,0.28553048125792424,0.7096533787196038,-0.027478175989651746,-0.10559670448250646,-0.4350244128547965,1.2589815206380042,0.2875901343469067,0.5001030181928097,-0.4448194343158856,0.013117492150518304,-0.6401817563436893,-0.18076401888007565,-0.536135633206164,0.0707732086666219,0.895393921562338,0.02687842612448987,-0.19531999934579558,-0.27321773939298694,0.1241491777247669
g,0.883595659052267,-0.8402612388166822,0.3141192538136388,1.0283194789894328,-0.4934384958235575,0.5663005089021926,-0.1416779920865786,0.31986516140183757,1.0653273970041592,0.6364009716862616,0.7496254431042094,0.41747290507762486,-0.3977435723031035,-0.2118560943117616,-0.7579018410524025,-0.3482821230414441,0.3435344108585278,-0.04998651875873886,-0.03689803211041427,0.2941534328062362
h,0.44292865185427166,0.09986547563301502,0.6196682770204879,-0.3591833999484367,-0.02900843635176234,0.03283554069947801,0.2595208917540978,-0.2707963207140408,0.3232490852466417,0.3023567406740718,0.7942282584885805,-0.0063961510399128335,-0.18501540513038195,1.2052822844815891,1.0899087459690073,0.5406161473270479,0.0835474043995692,0.16365759523633824,0.05706506079907858,0.10144153422757377
i,1.1411426889128102,-0.8021010664280056,-0.7162057097758772,-0.38934102963494116,-0.27867124788742864,-0.4469824311904784,-0.19231988439767755,-0.03887043044550728,0.9247341835909257,-0.278411644689214,1.0465957378508692,0.8168721171756068,-0.13043750401436627,-0.053054934345276875,0.06855219927985062,0.19648115032239158,-0.3312320454246112,-0.5566000845373725,-0.38719078307028676,-0.02591466861635795
j,3.0223680852618715,1.8811846935531302,0.45762861640648916,0.9785969915681979,1.6383869949006566,-0.7701989715633594,0.4875622067432487,1.5928131496560838,-0.8525917642882289,0.6212059553376651,0.20421282208023706,0.7166576469510565,0.7429806083959067,0.14581105317952434,-0.057047242501133195,0.10447597244628318,0.14806290112081413,-0.06920646230674002,-0.01822098605750547,0.0951992723076047
k,1.032642997645239,-0.26568788260078624,0.6365232198730012,-1.1853585722401596,1.1034690621757495,0.4696111913601295,-0.6305710553572816,-0.673536892102613,0.8795521331753675,-0.18905044623317402,-0.1670139146152666,-0.15190962724486434,1.1720560261500959,-0.13257355452007927,-0.19985081735760737,0.1369375503784853,0.14899469366412202,0.42757186632505345,-0.24130820627585253,0.31048329626482923
l,1.9664560490780703,0.6245550040055249,0.17749734203345896,-0.5275857768727087,-0.10886109771760924,-1.261267256160168,-1.5637382542282048,0.22638193337665818,-0.25049182508551443,0.9226108366834098,-0.4088684504707045,-0.041112592664845814,-0.5658885958746901,-0.13444365612459414,0.07960705032873376,0.18968284062931948,0.14935620115946874,-0.3414194405436814,-0.09159276916135169,-0.11529700680834899
m,1.4922782930703766,1.0193806223831652,1.0842736144162393,-0.3528201991141124,-0.42347576533789016,-0.7874692585663108,0.19504914039428825,-0.06007955812024823,0.17565028114254785,0.23150302914745036,-0.20227538271437873,-0.6245100659491445,-0.30303155913228935,-0.19905422459028738,-0.13834015542601136,-0.3209223150136586,-0.0822791846947963,-0.2811010023803673,-0.01994646222947317,0.17062895700394898
n,0.9953196757479302,0.9651825617369767,0.33669666387244335,0.4368288183743254,0.35796894310056954,-0.07558531986200706,0.26263405968803083,0.15410803273106116,1.256703347240023,-0.6663648847229285,-1.243308838296321,1.0393272409660128,-0.3294459744660514,-0.4050447959900617,0.72510778246193,-0.11478410168556108,0.0002188452518366966,0.12131095383145067,-0.06456625343672365,-0.03569021137329883
