plaintext_letter,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19
a,1.705490232531862,-0.5677015225953321,0.4885348994895512,-1.4010782853699086,0.6024798406947705,-0.3107327686949582,-0.33028445211083973,0.05801569046183925,-0.5162185572969511,0.11503355020378955,0.028142159705945184,0.6268849970784109,0.027242841622450636,0.08720277489108341,-0.3186645253213284,-0.151668689764902,-0.34025227343093256,0.42188798512433967,0.09285684378866808,-0.6339119982512336
b,1.61966068125081,1.3343421623064413,0.9625319462129398,0.682749165462836,0.017593405723860936,-0.5500129444241025,-0.06087702693444196,0.10256270335026735,-0.531971474193937,-0.4164401539841612,-0.34286882534498453,1.0164743074571523,0.1531614802359074,0.9098572292558834,0.020111765254330234,0.210734319757149,-0.210453514284933,-0.24999897955712647,-0.0806412697552394,0.11874280087182051
c,0.865025229644796,0.6255917568894211,-0.5568835259206545,0.07570155522698647,-0.415055499431164,-0.0026580036178582974,-0.11515240241790359,0.14871281219898283,-0.18814448053412147,-0.043860738837521916,0.5568604087259404,-0.16731031983697198,0.06721737304004125,-0.28418527626243845,-0.36799264151501115,-0.026733653345763074,0.04511550127378832,-0.18088672996086097,-0.17840946957592935,0.13050645907943387
d,1.0734245329516152,0.6141681668924709,-0.35752243747269713,0.187167342862112,-1.026935572237084,-1.0176664965214572,-0.012868601475764458,0.37451213468350386,0.32230448092603964,0.08954470964612597,-0.28791232570935255,-0.05209409550486629,-0.02171359509797337,0.007800545554605891,-0.16774942278070515,-0.18469638792467732,-0.24354719760635235,-0.15045073373825865,0.5523033899132567,0.11723384378815124
e,2.4571589224715464,-2.8102783951204895,0.7751611871870321,0.9716829684385327,-0.8128065345327544,-0.23550875879241465,-0.04262560671654762,-0.25335930451455774,0.42638565506137177,-0.6534242313430402,0.5793762134522701,-0.24607579059314402,-0.873709464959577,-0.12755615887164531,-0.18440705356665493,0.27310573249111925,0.4267112612820734,-0.2059205126172534,0.11849499698502562,-0.2533555163515207
f,1.0947927740633983,0.8005174540110446,-0.5990860760056013,0.025271686874282964,-0.32133404784579855,0.7750905447150421,-0.5989636022121833,-0.2753528351285093,-0.5006129964741874,-0.456669285951602,-0.12261654001509018,0.037879943572134644,0.49698159274329917,-0.06130934865850121,0.19639622335441118,0.2293040110870135,0.5826990151457285,-0.037552726466716334,-0.27250979172266576,-0.17242259354252765
g,1.3825232831246066,0.7344976113667752,1.3512075220308555,0.5976074875767013,0.8614778126199575,0.15635365457909128,-0.19670175724687972,0.37293158354793793,-0.4089425317504386,0.7244550607701667,0.19858250663910687,-0.5199005829680676,0.4903627021728926,0.497320440353784,-0.4175179586316368,0.2980263714147535,0.16015226116462666,-0.5898895796241749,-0.017345714072547386,-0.18170871510588824
h,0.8475233908143636,0.4089060939842724,-0.2512732954654524,0.17658219719130322,0.01965801143674738,-0.17541017038984794,0.6382689532504953,0.8509978111750405,-0.9232177726932409,0.40704532568381424,1.230054540549373,-0.31572031082990765,0.4254808266568679,-0.3282433506282667,-0.07326648846486357,-0.5116870056215385,0.06970853591422192,0.1974926803906664,-0.028228450491089883,-0.16195726009542966
i,1.6244061162450611,-1.1831050584639493,1.1835387265887707,0.006733443530762404,-1.4097136177271974,-1.2618907181479706,0.5283081373334683,-0.9204990863444055,-1.309967253507209,0.5800228004135026,-0.420143902274742,-0.11014472504980011,0.11707488494210413,-0.13462393608910414,0.02506021704296552,0.0343339718665473,0.029646953063159853,0.23272973511808903,-0.16158164423139054,0.2844678976369415
j,1.2908869447264657,1.2993512541591354,-1.3281836301392957,0.35360203871575835,-0.9693945604994343,1.003066083977832,-0.5970978153211076,-0.5612437597743032,-0.9507021163490659,-0.8832622276747374,0.16003246067866117,-0.14204610353446465,-0.2085274592732547,-0.31561667752762473,-0.35522376690808266,0.08764329046390144,-0.3138332030754926,0.09471092110185204,-0.08225245731740712,0.13834132285041995
k,0.850476544556594,-0.265902144415123,0.4727385818683061,-0.21256437044727294,-0.3075379814046143,0.9656064354677953,-1.2976633554164414,0.7807775523437362,-0.14618613646386336,1.2921491845923578,-0.31220129211274716,-0.5648240761166139,-0.6626720657606839,0.22247287727823375,0.008675418093997715,0.5014317979739744,-0.30594271055531586,0.3422619469073387,-0.000992780202201628,0.10460385469043226
l,1.717741749487376,0.40023730104100314,-0.06229430038225636,-1.9197368606618004,1.5189561047851696,-0.6857787811181901,0.3866939005314551,0.0927648280467987,0.3254011758670434,-0.22722239521898088,-0.8334313139080354,-0.0995679095180359,-0.16495576617223728,-0.8896639073996567,-0.44605313358206794,0.35228875961325656,0.13805993695996976,-0.05569514169465923,-0.2710875038808711,0.08649567008408685
m,1.1489707089418755,0.5328310587039189,0.43137636811723307,-0.06291612533938916,0.4881759642824061,0.16741823528039612,-0.03234731891637924,0.12221706867721895,-0.15832391646290095,0.302953046376537,-0.21208066025804237,-0.5744873428318628,0.3847113210958249,-0.533825258789006,-0.13810836740518653,-0.2125865816797497,0.08635365078418421,-0.13156083256318302,0.42312522339906833,0.2712878125396396
n,1.545511633985163,0.17213254844639045,-1.2509544407701243,0.2702766721295236,-0.36376636777323984,-0.6097534921523432,-0.2857494521699196,0.009121572471273601,0.963797815829085,0.04222729941985315,-0.4547608287488816,-0.63443745077328,0.5116018772907344,0.9567022401202564,-0.3473744704078895,-0.2964003688034856,0.4734285671603475,0.4720894271009841,-0.17535179902628253,0.019133955817136984
o,2.090127966410147,-0.7949180649350379,2.0923964758226616,-0.1093137093066158,-0.9706533434108356,1.5873663019079411,0.846263074564315,0.907444919267772,0.7954785709277695,-0.5170642617521714,-0.31104027632864584,0.33857354066741596,0.5320650740162842,-0.17291655739960574,-0.08620994405792481,-0.2842461620626462,-0.1587615580261599,0.1213076173183788,-0.13611745005416256,0.14835988742970233
p,1.8046352490420807,-0.3001209251585044,0.511144936506195,-1.89857983018922,0.5024517083837492,0.09793777941155685,-1.6275127576840487,-0.20451749987387022,-0.13346069835858734,-0.22611486808791909,0.3174325180259552,0.26382934089144994,-0.36228817742622993,0.22162541228655827,0.3141690122284712,-0.766200144509711,0.3053061896887209,-0.20144950929378758,0.07415599602982614,0.27081577091941844
q,1.8754540540063431,2.697101465249076,1.40640848975401,2.0007526522700685,1.2142610564048284,-0.04276165281100489,0.07761550821159705,-0.6082358857796775,0.25137826146032316,-0.48491688417173007,-0.1247575190351895,-0.30042745310553515,-0.5116556611249304,-0.24891980315427092,0.28785599422373315,-0.13968322240603454,0.02089886069830061,0.40163913763491316,0.1549413974276962,-0.10833789094580851
r,1.6021709071782813,0.5583302142700541,-1.4395623900559187,-0.6043688650019714,-0.01489453149367995,1.2610601652399773,1.3709456016354842,-1.016120220971125,0.06975742925034897,0.9326953272809877,-0.06939703896281123,0.5243449325843491,-0.4830816456965036,0.4004295571539334,-0.3922630330838789,-0.08153645905652641,0.19417564277591373,-0.08314500164677319,0.2727150917002784,-0.006745583617538733
s,1.0422147462186102,0.6935643119145904,-0.04587168290201919,0.48375612447981486,-0.3823310047868277,0.01109859328067801,0.40573976906975556,-0.0055890586745393255,0.2091864970742845,1.306650559487044,-0.3099084499220437,0.12273006721058172,-0.4822982523564512,-0.3185036004643409,0.6440959315967365,-0.38913322941499384,0.1268142146928184,-0.2315875452308431,-0.40245170548777204,-0.1496358844844109
t,1.3133587662425896,-0.15873251336045285,0.21315942141276786,0.2732691799658961,0.44165723238588384,-0.24323645246997097,-0.5540067595952631,-1.1659168646266995,1.206123645821983,0.7260625506990723,1.2611935819770694,0.4197499485737337,0.6153273272782944,-0.23403691558968534,-0.052311397211638744,0.2843739482073047,-0.3680262623410225,0.1017001606133904,-0.144312706420517,0.21879981773333548
u,2.4488516956480044,-2.5708479558794433,-2.188860615699929,1.9385086193247643,1.6909361424235199,0.08406049704633474,-0.04334155714714341,0.5974036417976192,-0.4065640795554289,-0.024467611961625252,-0.3787370898420257,0.302223023918401,0.15620631925998665,-0.07053017049114253,0.2144048762508081,-0.08304325336117102,-0.22684962736939404,-0.024012086063132536,-0.01662997805161932,0.1598005049172052
v,1.2027587838314324,1.3534856788103495,-1.0678994658257888,0.2650048105163244,-1.2243282102179722,-0.7148998779301196,-0.4823491483961606,0.6579428702693695,0.66490525870417,-0.005210146295243844,-0.07916490050695542,0.14481577845529153,-0.3725277572145213,-0.2823450703801155,-0.21798709234963445,-0.20374377787786782,-0.40096600621205425,-0.2798001471187752,-0.2169663510317605,-0.1928869419740488
