cipher_symbol,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19
1,0.9615164730831126,0.7991322878611942,0.5301258106473499,0.1117397722864192,0.6774866901705555,0.22142917374861412,0.27409669389703095,-0.6442885099780551,0.5420389647504699,1.2662576758617476,-1.2903263078836809,-0.8240226515719911,-0.7353475380023445,0.3739541027346961,0.10924576935942894,0.07139114045235492,0.014253382435131473,-0.15407960113620728,-0.005699799077120749,0.14911327360317073
10,0.7433675513418161,0.3221569206670376,0.09086715183871663,0.5276449845939561,-0.2958900566679982,-0.2969982897948268,0.03401610594777129,0.4716552609286931,-0.25203380105893847,0.4642826480541908,-0.07681668925643095,0.13790977334246118,-0.19263628489806525,0.22291638943251257,0.005243505844255807,0.3556994924166679,-0.18040812928322184,0.32905917978982396,0.020454556381210066,-0.30360661569161557
11,1.766529998293548,-0.6849975976845477,-1.6419651872331051,-0.012509123108641447,-0.8988031470629989,0.5550709992108463,1.9382130002457512,-1.1029481072350777,-0.13107791380502085,-0.3231183116377931,0.2746323387119698,0.2886084971248459,-0.6620644214230055,-0.7747144308319556,-0.035194702332520054,0.3710928809752499,-0.015399289966581282,-0.08132056001312568,-0.06429557691981175,0.1594784032158697
12,0.7713043597873179,-0.2811789319156741,0.4522569646332925,0.5753080960277714,0.14143913242299738,0.48188158227754335,-0.4954403286381742,-0.4728260513678798,-0.4982350105899068,0.6353955526124077,-0.7623726431825086,0.8488939016388051,0.9506469420533631,-0.5172775549131472,0.5687709871856751,-0.017529105860963335,-0.3685935967737964,-0.2084042280757522,-0.3119586863685218,-0.0052490120788962575
13,1.1707629303985352,0.49299503557398544,-0.7879950480057066,-1.2797208172165064,-0.6487800838007096,1.420995928938604,-0.051329705136071234,-0.01757645029251519,-1.1582357244552313,0.48243491881247774,-0.11562153523714694,-0.25885362693938596,0.03763282469932852,0.06152143689580538,-0.21351042408843718,0.10718967846980851,0.341242991798572,-0.26864740604007675,0.01826623584265005,-0.18716437125371266
14,2.24518343838681,0.022476368962201447,1.1039893392426026,-0.5553225046943442,-0.9652864627917421,-0.19275726524201678,-1.3532594402665479,-0.14566697404072038,1.278652112793865,-0.6503632935382813,0.06678372004009764,-0.3312035085673595,-0.3383493666684597,-0.4339839698520192,0.72938009243339,-0.00583773390451116,-0.15307296038903703,-0.032150259335532075,-0.12478459518849618,-0.06408458664754071
15,2.5767687255105156,-3.0470526134106852,-0.2804311018559739,0.508318221519219,2.212575163988627,0.7373703404938077,-0.10214524066653316,1.1443942810839156,-0.2988793706025313,-0.6596499097320577,-0.23803129962257383,-0.31863513846828856,-0.27105643958130876,0.12057268573084527,0.10467107680809595,-0.138772287090635,0.21200967313033137,-0.053346811082699806,-0.19089414803951302,0.008653236992122573
16,0.7664256587388534,0.7322729450386967,-0.43216936293148833,0.22434297434152198,0.042860343985879866,-0.24799612628090953,-0.6103132660716168,0.8105739465128501,-0.2794216487147681,0.603905269970826,0.670518177125719,1.1237927624062376,-1.0107603596390782,0.3149604312592024,0.1315471431181956,-0.180272174559129,-0.47137084174608457,-0.056689697466736834,0.05816147019541176,0.13417736034021943
17,1.6907599972341911,0.5017308878325454,1.3110179892294236,0.7728294426520171,-0.43785393324915706,0.043193794181818075,1.2522981981569756,0.027871034061912433,0.09500513839107005,-0.3219939257956247,0.27568890135510016,-0.017083876710378917,0.2276439204730692,0.6025755862050078,-0.059805416434101616,0.4356953560586763,-0.21046228732323163,-0.07503828976405773,-0.35032795733072386,-0.0317090582352488
18,1.1764195170081304,1.3078544078999732,0.6339619240273058,-0.6306916335448856,0.2734179414254286,0.38946588956599026,0.54573412640186,0.8805775271261402,0.35293988937174436,0.37363081144986254,-0.37303583555168124,0.6690670906269861,0.048177216249358085,-0.17354523997898127,-0.0015098765145193575,-0.3312618014511123,0.329309103085878,0.19390569692072143,-0.018474794666225015,0.011067665691639007
19,0.3868866500518133,-0.25854148395352544,-0.025334227165969555,0.1218248054110455,0.28700453001842796,-0.09498269598221673,0.1552996572598106,0.3488241839667692,0.28234901157012643,0.9226358827837722,0.9424485876929533,-0.7420286311808828,0.6511571783327896,-0.32172997330167913,0.09932852525666587,0.09510757015002036,-0.08495951018887347,0.026717455121646107,0.19539510861146123,0.38225031781653546
2,1.523532363760241,-0.6715493682177724,-1.101601911972351,0.22885107247722009,-0.13813194230478698,0.2857255527193788,0.910780921815464,-0.32888836583259845,-0.18453554896001087,0.31351471505807443,0.08091201526081962,-0.5048023845009052,0.09883209251780471,-0.10599747529547629,0.18330697076506855,-1.12090459035974,-0.44939165992481933,0.5425606424762971,0.047639186951421164,-0.1492484807104976
20,1.4685384243614241,2.0768417304636317,0.34407994223254135,-0.5172664884592526,1.328074650747315,0.26264540224292193,-0.15606179262549993,-0.08965040610647215,0.21401987051621232,-0.06968019221033304,0.10119705509075068,0.44286074699425765,-0.07932987611804332,-0.7282920487642895,-0.02633818127433265,-0.21528810346941865,0.5674893774451262,0.12816963520802846,0.09019500488667459,-0.016949120414520128
21,1.1052719531007213,1.014337186545605,-0.24669984553486718,0.09903290754673323,0.32805231190569406,0.042109403664900354,-0.2644228211937982,0.17644046863943538,-0.3841470003798931,0.05789459438559386,-0.01622994926146397,-0.11494924227950373,-0.08364521979911409,-0.05834308302567831,-0.14711186680588426,0.25715772627664174,-0.07604697359151356,0.36332018679391453,-0.5385477315300756,0.2511929713929847
22,1.0317661134578149,0.7782964197967607,0.14392670980067698,0.32584457621852614,1.236302628745882,-0.44057364784481085,-0.12777810773374412,-0.3750108297974533,-1.1420692620842994,-0.2942038437100031,0.2893182984029447,-0.2315898038823537,-0.09202221231122898,0.0783835348234275,1.0304617693206635,0.19922430524000245,-0.06947815597401136,-0.2309432250843621,0.3514287349243027,0.03356551752687193
23,2.457865994194813,-2.33830575219104,-0.4056954775198294,-1.487991643406674,0.5328891203466471,-0.8786574174480174,-0.4280534072562212,-0.8706446771964436,0.2835284875137919,-0.0031658925299946046,-0.5832817196311955,0.7729115257952358,0.2796287299644074,0.34465685490791687,-0.3818209753102642,0.32501111961959567,-0.14260826754774153,0.21769026423923263,0.3275953375948742,0.11711227990208485
24,1.384117036849048,-1.2244798725556045,-0.48819817560901785,-0.5709763359842446,0.3204028183918881,-0.8403877364763712,0.34579554865592926,-0.41292093260891194,0.5602862559240814,1.0224683245004424,1.1301727001019939,0.20697067808997147,0.17084950122534845,0.406403557878597,0.3758353210213112,0.0531225593302834,0.5263858388182411,-0.11878153805341327,-0.2558615641919728,-0.2112886702278125
25,1.8092018807330665,0.28752789266158296,0.8688808239678321,0.5412730616931547,-0.94616478690893,0.19477034721906752,1.727876505040679,0.6736183413147565,0.49165722215161833,-0.2113288306465465,-0.3721409968131875,0.2882900799972975,0.21963573678802012,0.23892607427903895,0.24113335095287425,-0.23808708870466183,-0.018034003672908094,-0.3330342443603227,0.2859260435156191,-0.06636855579885755
26,0.8478012579525791,1.0423583038132527,0.37506963870110677,0.016680937795192873,0.6524592015517541,-0.1366753365347897,0.2535821537972106,-0.15770457404629798,-0.0952928512224316,-0.001678754878911962,-0.017972470161648088,-0.27225087525532055,0.015495059073283374,-0.1748066034861575,0.19793185412558376,0.8048935401139721,-0.09205731907636631,0.5392169036580949,0.15329299526453527,-0.2717573336115786
3,2.8750359733733344,1.1739695526006222,-3.100924899077021,2.1984423774222654,-0.9222728840097795,-1.4801093450324043,-0.9285039625980445,0.3153257831971281,0.08672667917575466,-0.07479654939443901,-0.366187891854812,-0.17812389485712218,0.26765148614155027,-0.026843800116712106,-0.24653952547321537,0.022981987580492195,0.2523472657219709,-0.11995445783100064,0.05168181491827424,-0.009467116529121317
4,1.87884643222776,-1.0831671167989927,2.480871746733937,2.199244202718295,-0.8510300793471758,1.5589490516477493,-1.1477270432542923,-0.7327380787957102,-0.19423215428195173,0.3170884860191666,0.4884953508622062,0.08513631780415881,-0.15789811566701825,-0.06953758245230147,-0.4781691667187156,-0.04285183674953265,0.19317349401399134,0.09032847215349825,0.19100160097373187,-0.0097912728037957
5,1.462180461317732,1.979167620396442,0.24603721365237471,-0.23574988911046577,1.7915099038830262,-0.31550251539462265,-0.14621259934478192,-1.2518602144544082,0.12061015043851225,-0.41022322754182866,0.4489749774578331,-0.10537729274937771,0.10660503931012075,0.22315025251589168,-0.660429272907653,-0.44993158605148637,-0.3663269948570078,-0.3310471391380895,-0.10088777353753069,-0.12445823292518113
6,1.4957626507605282,1.22293902184363,1.0945709782075776,0.20981563005137924,0.34900105195219405,-0.04716663658120001,0.7031466811503,0.2885650306712098,-0.12370281437609257,-0.40674086175248225,0.09729457686025217,0.09455771713149638,0.43570173413361857,0.3733238522753365,-0.08219845580445298,0.05619597053659574,0.12238699284265306,0.2132572049235953,0.10137802734090987,0.26420812006350614
7,0.9006284012989731,-0.2821956546086324,-0.05981578691903166,-0.2972204414838152,0.9040148517040879,0.29337636051660543,0.1560708203464902,1.1992394611560064,0.4406985315002407,0.4270009489897264,0.1715150461356932,-0.23820557415415478,0.08613312124093506,-0.7049352009822236,-0.5885889360818249,0.4365511240550814,-0.52958193347681,-0.31916743241988743,0.10817110318333795,-0.1626986057936223
8,1.9712652602975944,0.9667275526338311,-1.3399452931821605,-1.8438229877761847,-1.0922593037405395,1.996212559626437,-0.925617123437232,0.27532639360681715,0.15446697435306148,-0.2503861629065425,0.22115725513201873,-0.2177140230160367,0.2775044135747762,0.5236555982521346,0.14572702584296346,0.0822071419573298,-0.1852644384717144,0.0262276115281716,0.0375894054720973,0.07250509926929033
9,2.122731473718112,-0.39224689790658934,2.1444441038910713,-1.5874870641254766,-1.4025356032547418,-2.0951320549657777,-0.07093315357293635,0.3951159605933492,-1.0467596781399369,0.08258896448130344,-0.07463309787626864,-0.4349294486485818,-0.1432984563661705,-0.306660326575009,-0.26733592122793354,-0.25077323768129794,0.018022042622258504,-0.07699308827075879,-0.07761617178301167,0.031235481674555032
