plaintext_letter,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19
a,1.1989881597387229,-0.35675415203626853,1.9877823230184473,-1.9622974245186948,-0.1354481393816713,-0.18202783154859295,0.2724242618101675,0.8452386748616112,0.7172842846664969,0.8289483378380489,0.17038864245492935,-0.4130969792367867,-0.776453844929043,0.6879016609066864,-0.5647837850113295,0.24145507852714984,-0.2673584782427452,-0.27928829946889683,-0.352823589990425,0.3388485427387431
b,2.340919641209048,-0.13201145303044234,0.10324429957750575,1.33545090895252,0.9455083275684674,1.4377293682521306,0.005067659983957729,0.646704122079905,0.2983443910194448,-0.36665370699805244,0.07940039158468548,-0.9121179059064949,0.6271365637414328,0.33526814747715633,0.17897488716536783,0.061917912426683555,0.012852755003207077,-0.050319607842349214,-0.2721837275933362,-0.01599797276574019
c,1.3577343488789615,0.31741342698674724,0.9695380928277335,0.7772748650674386,-0.7794953642859448,-0.9786451347547986,0.1854904209439849,1.5693196381670513,-0.6977367945254328,0.6646534709037601,1.25274250925943,-0.04661300002509895,0.12077602704468787,0.06630194304681102,-0.08102934713562264,-0.017994672119391746,-0.18714263547157753,0.11856466773308534,0.32367079982851577,-0.5245169177870254
d,0.4026640135686481,0.08615884793324648,1.0030202435482178,0.07165141470503282,-0.3810248364489422,0.09150766015486492,-0.5811960723266998,-0.39441595806095964,-0.40804266151577473,0.3670622424785652,-0.8846459489871372,-0.13827038422468813,0.10090593305407315,0.6189087958102347,0.0825303005377178,-0.5515216858905839,-0.4135072830413044,-0.1163624666472332,-0.02130023181492159,-0.31525148706406086
e,1.6164556356678497,-1.2478084649413044,1.304494084286556,-2.33312124734038,0.05148654076132964,-0.4800007666894256,2.0737502045417977,-0.031847556448063745,-0.12388105079846264,-1.1164557084421876,-0.495932258825588,-0.4504484605217046,0.25098512945494744,-0.3512268906935726,0.27187680273970455,0.19004553407996477,0.19932558066302677,0.16884141531837096,0.20134150169934817,-0.2580061561184171
f,0.8489712102846898,0.29904393078966346,0.48320600095517413,0.6180545255828166,-0.29971201957285654,-0.17729765625927785,-0.4105482324724896,0.660126868887704,-0.5396765118785863,-0.6254097540975897,-0.24752653811474473,0.41083241538643095,0.14236474698137327,0.004416585403212596,-0.3085570968031452,0.6992767804078471,0.5835193477487451,0.39581025749772775,-0.4159782961151016,0.23938867269950115
g,0.5364507542191056,0.08184526001361353,0.9590593724961339,-0.22373902276975163,-0.5368006615709543,0.47056968412084366,-0.8092345379230189,0.09721848199778325,-0.6558813502658509,-0.019277511499040664,-0.716220799303242,0.6205592206212356,0.10515167148731658,0.8665923690981704,0.17001202373001614,0.4246088030204187,-0.184779958699189,0.4486664865044325,-0.06062199323197034,-0.20638846993879476
h,0.712607804794056,-0.22150289475223126,0.6956112382462303,0.4025873884546646,0.0421729756346149,0.9860124890825208,0.1451782465158526,-0.5814228752772606,0.02230799204501061,0.4018020049317213,0.5461034032093917,0.23517950014540243,-0.3571403915076769,-0.3208516172083949,1.208052475572702,0.856440922578032,0.06347078463025581,-0.562311978159655,-0.33139693541985693,-0.2400600453409491
i,1.0938365869634132,-0.4454519643930256,0.8575215867769945,-0.8191934426828023,-0.07841052599617536,1.3108506018664166,-0.7217195730077258,0.3905304499720696,0.6837217662163019,0.12544393622026742,-0.44684376107831136,0.5716591441567075,0.15077371234997813,0.0035375569650990552,0.5301203772457207,0.08685969294418673,-0.27693393742342715,0.25484398149089393,0.4168785279540689,-0.03302493405990927
j,2.8743880938675304,3.0387196085394836,-1.4922086794734855,-0.756628888352428,-1.7403256408987116,0.9079725505998373,-0.253629896993798,1.1455876236784432,0.5608681078508178,-0.7325732811556708,-0.2710479746897069,0.35447748095663156,-0.5582333978949132,-0.18579490966500634,-0.0812470442929702,-0.26473895894761446,0.24822820922260447,-0.4451503766513764,0.12078393278182499,-0.1370377710207201
