plaintext_letter,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19
a,1.7176874770524393,-1.0976801504692522,0.10658763623355745,0.11765835021510969,-0.26422799889200116,-0.964915311912028,0.6560123850679623,-0.7763330242389184,-1.0742500180581092,0.23372208129627034,0.2608819397023941,-1.0394317003139257,0.6476155481577068,-0.20871786778152698,-0.19308246757282851,-0.5232624800173402,0.08006368889541289,0.16061740877934813,0.07114433256477085,-0.039604959680323154
b,2.2107698021531914,1.4315802502584998,-0.3707882863370027,0.01290509578990192,1.1596460385572473,-0.8022215341558255,-0.040385176545960265,-0.54384914481116,-0.31633302361249743,-0.24884360938080619,-0.35274015169700496,0.5089520608149384,0.06945389087985798,-0.43939857851848746,-0.6682034024250065,0.34057396108030574,0.16598387182094032,-0.20716344984243432,0.15485053881159652,0.1780044412987967
c,1.103196039638105,1.0554971615164244,1.3011624948705833,1.2210236846075622,-0.4178167616547894,0.3895691874190416,0.3369175464429937,0.010513875644091057,0.12638051735120534,-0.1781417747125869,0.032637909476119824,0.1274429964543441,0.1381554435642619,0.36520072992606845,-0.1807438037911251,0.15048655989375315,0.16083860472957207,0.35825730185129595,-0.16457443191258225,0.12376143356146631
d,0.9802478250016929,0.5121705358150798,0.5605345293794959,0.40533441926005787,-0.49602450729418823,0.1381571633289612,-0.04752990873382556,0.5207719950620872,0.15782977813346682,0.44167070610204656,-0.6154813569182555,-0.8494087950804938,-0.07891105770699722,0.2767625592688784,0.2811397934999301,0.06211212185393587,-0.007043155373510939,-0.18703197249434253,0.08764891675327817,-0.09865399458727746
e,1.6572355529743694,-1.4034158064214581,0.0005454446725807931,-0.10943144857168875,-0.8397052356068393,-0.790957565042993,1.350815676287545,-0.3897350577314202,-0.6887953055082386,1.1336310266743677,0.3028499761370785,0.5564768363855044,-0.1962906066722565,0.10277778777223476,0.5369665070576632,0.5414222899866739,0.19855766671895417,-0.07537408410899557,-0.07055917588063954,0.021615380500278003
f,0.9640594282691862,0.6425511860066526,-0.17536032873467705,-0.47920250980062196,-0.8783389530952785,1.056297552298812,0.45466760027972036,-0.40357462924831977,0.58211061750674,0.3373243771429047,0.21555422077576777,-0.6385447864387619,0.9010165685826218,0.04029021724074385,-0.4211158715019818,0.30899755142772795,-0.0360627315327269,-0.20885711837271173,-0.07999961354427447,-0.08850350245175186
g,1.0267690226236506,0.5768914954599202,-0.19729367913634632,-0.2741041904294638,-0.8446005618944746,-0.20590707084029333,0.827941671300138,1.1734283953573983,-0.6722989987546149,-0.34070670327119973,-0.3323143321685088,-0.02563135742711212,-0.18325806209970857,-0.13221529369416513,-0.025708545819590027,-0.4807131753615717,-0.06558963849009845,-0.1289353790598623,-0.1438493645154333,0.18078991595218652
h,0.6853144713346645,-0.12268862372327966,0.056547106183780144,-0.313997925429566,-1.5311610868734968,0.02355087718462187,-1.6090263533071834,-1.229786432651701,-0.995027178218045,-1.03241830360434,0.020869164734231022,-0.3123420200567987,-0.43114185717511866,0.33468934548732365,0.19829861841829982,0.14336985149063575,0.10456172410518691,-0.06809453582235854,-0.04964239534030952,0.007211189980726813
i,1.8639871452384134,-1.6859876230562114,0.47939124866829824,-0.508853948943458,-1.2959711694132903,-1.0680703746383586,-0.6464881771799886,-0.44573497625697905,0.5481918644308316,0.20162987060732407,-0.6789631044268245,0.5907843468242394,0.15290818291314787,-0.5038179803477121,-0.0005115099527554773,-0.07620453742710005,-0.2564815493901164,0.2786596229399674,0.07550934305027661,-0.05381870518324983
k,2.098675386634826,0.8138394547864376,-0.7400372242309582,-0.2954366873361916,0.5446350550962125,-0.3658531291758516,-0.7421947834206039,0.7997199523691504,-0.571256779971934,0.04529619695624727,-0.19099843010301734,0.33781020176774434,0.8013791995440561,0.029746208597412636,0.6250762294778087,0.036443696938010625,-0.4019027615935296,-0.08285198676391667,-0.026139776375456236,-0.02785617730913222
l,2.4420217988031245,1.0622675792293157,0.7676570235573091,0.8717472152820028,1.1636780115339054,0.0868458710522832,0.034162405759863526,-0.16390526257389237,-0.5935711825682349,-0.7340822275658562,-0.22800101907026912,0.30793675711041646,0.5913535771283102,0.2669692853222613,0.1908125393903528,-0.03746199014341083,0.19519026394455816,-0.1326252264934666,-0.034733067758115965,-0.10175843255236708
m,1.9276623839362559,1.7054491012928952,0.5927569502079892,0.28762388304058417,0.0608993629248525,0.7856829875083843,0.05084911130257037,-0.12145322530853118,0.3279576828017568,-0.09866976557816214,0.6810578133212043,0.43743793116409424,0.024852168778066102,-0.1961483043678326,0.32711507079717966,-0.3057467129795685,0.2300449622792109,0.30152200143845725,-0.04874316499413786,0.052740201409109976
n,1.5619651767778984,-0.2426600496430118,-0.6794350253707927,0.14017497380078506,-1.0555257090790258,1.4300892483663672,0.09269488906757403,-0.679803323850993,0.24168588917241532,0.6061759912625599,-0.7136720940878424,0.8738151660869947,-0.09919634106102986,0.3711173057627814,-0.2787782041428087,-0.5329482258986357,0.009446378877369876,-0.24555072458899094,-0.04636110955050497,-0.013344336510022122
o,1.3813428821239906,-1.2342450472352904,0.6230578069909029,-0.7316262283850222,-1.027076811923306,-1.466865347049944,-0.8006422082661078,0.9135536963916999,1.1883752856242953,-0.258962180845881,0.723822679234834,0.1194824660692407,0.47874334137237307,0.2594671905687668,-0.1352120684760202,-0.061831995879385246,0.34046931023607874,-0.19394565223623128,-0.020845450731565775,0.09727793251980821
p,1.6752926532224959,0.7759885970985384,-0.8244371472431391,-0.7089170482699622,0.7100489308219485,-1.3612945661220786,0.3082161715015854,-0.2118017557988704,-0.043632118015818525,0.08316612058630733,0.9611458984361747,0.14519094250917083,-0.6343781068733633,0.6758407168911105,-0.33385843952442307,-0.20957695550351296,-0.3639147888136192,-0.020343832365826313,0.019965571116686523,-0.07712474877869256
q,1.5102142829563536,1.4059411816048368,2.550528703966684,2.440528293669103,-0.45405596680415017,-0.6540197315800004,-0.02475391914730015,-0.08547298662574847,0.44975789792029836,0.2352451001101046,0.07542623645763301,-0.20939496550784106,-0.47383144488192463,-0.173281978522027,-0.030310538010399186,0.018001681245776564,-0.3438417184563978,-0.1684322394988585,0.0576100304535513,-0.06559772851337889
r,1.2020043657594381,0.7015984940641777,-0.02710032751846761,-0.541963013683271,-0.08766563723280482,1.0478233840405125,-0.745980856590641,0.009221491976590028,-0.28505005558888513,0.46960774789888565,1.0414504453692413,-0.05161479538822794,-0.3481087259299287,-0.8143002021620809,0.06085619921177712,-0.08107798077010675,0.02131343681934522,-0.22920769713243458,-0.14912888530252247,-0.07049924936187892
s,0.9243342927297242,0.1597468926422145,-0.29228505754403183,0.30443191190224494,-0.30274131073825095,0.9249140396615573,-0.27274930314889995,0.43282555752127555,-0.1772819681760794,0.4528159247716087,0.32690814673949253,-0.01130366849276085,-0.12505002286797295,0.14274901316522967,0.20535219962239473,-0.1260819375066868,0.27533391116751454,0.006633310840846791,0.5014616942195474,0.075938188668677
t,0.5843621901421302,0.15611935515953967,-0.016635723239726077,-0.3599620775456156,-1.2776238452425468,0.2201464345326543,0.7398404365202673,1.0382567330406582,-0.5431473653356741,-0.9909680546851408,0.027433784469859546,0.4237676452945097,-0.21252198498267758,-0.16589573697536023,-0.34514497150203477,0.1814658282605215,0.1189136610321155,0.07877962125582072,0.08942443866431753,-0.3979715642220279
u,2.290050104147678,-2.149885353813147,-3.0475475262026586,3.0005008303948033,0.06320857829105626,0.16241525574281065,-0.19464119633272925,0.27292030592477795,0.4258082823917125,-0.3359417719597321,0.16281448107139615,-0.266112063427667,-0.15459423418372073,-0.10396973469762599,-0.03425154218344666,0.1149166848756059,0.0003532606669002295,0.05571421378039821,-0.06884053733393124,-0.004550405086919615
v,1.007968973287861,1.0332649685281252,-0.23243681081128137,-0.2127784506945662,-0.5130188605295164,0.7257561815131591,-0.9609461435963309,0.6659821580273214,-0.7869496021495455,0.9314324885826926,0.16369678961004394,0.003996640899810887,0.19635209056361425,0.2518852808816015,-0.5024321474788296,0.2848459344696027,-0.25234314929137314,0.3104511368811971,0.00147573993336645,0.055909982148173984
w,0.5722944037032601,0.41376798450127283,-0.19904264031268595,-0.40952263084796703,-1.3405005613524938,0.4915795510153559,0.8139559122236857,0.08311954751035505,-0.05377548613248282,-0.8650360473592816,0.09931302175226303,-0.2780945089717439,-0.0895790257422917,-0.13136530095457752,0.09391657363960887,0.19234887489435493,-0.32704251090521125,-0.05259160684030499,0.08278244659301863,0.3345342664242221
x,1.8086318568062023,2.0436392937444023,-1.183417211603668,-1.2192254302829222,-0.08201861484890526,0.2564008250253277,0.6328658130302799,-0.7660669539675259,1.1705097988705064,-0.48507518343677253,0.053483775777584674,-0.17152814996258187,0.06040957332237789,0.010965420687556404,0.38039550405416034,0.05828390764306295,-0.1393702272078034,0.1303423847448232,0.08371721359893211,-0.08751320042578901
y,3.759105624414497,-3.4675251028424556,1.5715621248815723,-1.4089209720491593,1.6016656003790355,1.3596142286193433,0.108612679410753,0.2568965557657764,0.15253670798172622,-0.2894077509095389,-0.17412751641085308,-0.3283441159995667,-0.4033169825067862,0.08123865692949132,-0.07168119744671558,0.0983849926410553,-0.0946590032480153,0.04055768740984754,-0.015471004801601228,0.02557025522305429
z,2.0565725579558327,2.123603169313628,-0.8614849698314868,-0.970944514785944,0.13041271008753874,-0.8539464088663572,-0.2973419804012931,0.3964944482030339,0.26961060025060735,0.5255242487967756,-0.8701481280184007,-0.7013505981122856,-0.6394835871317452,-0.08502940604832435,0.005110631035936064,0.038742514212707635,0.37475229739238936,0.11536198595668584,-0.11692730148393801,-0.006888072883853444
