plaintext_letter,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19
a,1.5822493643468862,0.12438777859147694,1.8709721301242523,-2.2773118070051037,0.26920477038550317,-0.5913275593066014,-0.06388345814435822,-0.4063554328462467,0.2434304381106052,-0.3382010869089173,-1.0585389420825226,-0.2920078344881953,-0.9491465787879593,-0.3235262386365939,0.8638882803667651,0.301142340466772,-0.15767076681393788,0.42666066807548514,-0.07534677856455094,-0.04503813704281155
b,2.6490261332396066,0.7697874383964699,-0.7186414233406034,0.8998664716701754,-1.0406306419054894,0.05397155913891754,1.2012958458906726,-0.6448248070383241,0.8286398374466356,-0.7388992840042146,-0.3465558629911763,0.3979865762725249,-0.05859374693400597,0.21510798427369485,-0.03759980122639892,-0.23236874215398012,0.47576802172529575,0.18853180732925157,0.11495724292986954,-0.5374926283954896
c,1.9493248297431889,1.2781668078531778,0.9933947962617087,-0.010497639390488893,0.5273832567736915,-1.0049651470346286,1.5424222540759926,0.4174414771021389,-0.4903531167205706,1.1574685152509259,0.27707842939377864,1.2094697652628075,-0.5163087951634013,-0.1423860914147059,-0.21576353770479664,0.19342508720097934,0.06644809420592471,-0.14756256347076166,0.23975959812237127,0.015734304938236382
d,1.0130545970441305,-0.44090788399012754,0.3934051803740025,0.3817008888283087,-0.3536237517884241,-0.010311447797809913,0.4513936155178124,-0.37815614928906255,-0.3029552287360335,-0.1517185385154389,-0.6022410199544735,-0.04575054284891005,0.4520782290910399,0.7843834282360221,0.4071817137909289,-0.18082845522360033,0.2662166334195939,-0.03264970668831257,0.20920372446722077,0.23480361275590905
e,1.863247075047608,-0.21175750921923,2.2529569803917084,-2.817514354338445,-0.7616083522830701,0.4505614082832018,-0.6717194842257769,-1.0571786924925468,0.8447188848056485,0.40645686234384526,0.5501019963896013,-0.008641211435465533,0.46794011780436184,-0.3137300368394819,-0.5310675256569952,-0.1944626168473844,0.20218727972140682,-0.3967679821172958,0.17898496043601717,0.014709038780477657
f,0.450079791630417,-0.2472542228428607,0.27426563952256583,0.31522528964373875,0.03826115291422331,0.21414830309267904,-0.15996235481666354,0.8647092189615523,0.5023595399303469,0.7048979023303947,-0.18727943462111338,-0.0430958739756185,0.01828556708817608,-0.14566571886795404,0.41350052709135426,-0.6699578794629372,-0.1854397275210251,-0.030828102680901352,0.15902584496600852,-0.3737524583405529
g,0.8053464050209249,0.5504014815279431,0.29630554181192315,0.06989541274715266,-0.39210287956974044,0.11569666564531766,0.10458003615033121,0.4906229388482415,-0.3327674640593275,0.10626503656876324,-0.616358868501437,-0.4715634156616226,0.8852587772050001,0.2568455755105274,0.7904132062594605,0.015774285057639326,0.18672466481743893,-0.4819287562305909,0.341887669193073,0.017837789608806193
h,0.6510781467462936,-0.17051095028133925,1.1386233356806779,0.5662582253544782,-0.40958165696606197,0.041888413075592226,-0.12525319199742874,-0.053390965473919604,-0.2653114935711568,-0.6635336434350197,0.9372495239300233,-0.08179586358476941,0.1730502586345288,0.10394431189224464,-0.14505631010826617,-0.2615578395121334,-0.8114761894795012,0.4267219310866584,0.45098299216343923,-0.3033130647632467
i,0.9554065584255742,0.38043889960592403,1.55194214598697,-1.6091772135919482,-0.17789982929283343,0.016642822711345387,1.2196298624736701,1.0393548062747564,-0.6918257248980505,-0.23878296485226502,0.28159183655197456,-0.25712223372847415,0.7102436502226518,0.8549343374906041,-0.08068766112137923,0.33784667891699405,-0.34207611758516543,0.05245683001623844,-0.3403516197698332,-0.06878070334934819
j,2.9788254192817885,2.3768435307701252,-1.356047098506775,-0.1295111540857694,-1.5489299198550506,0.35842224694855934,-1.5409304756849298,-0.38160400158285646,-1.1910042480758516,0.71726611494754,-0.37330243668609225,0.5259465643122864,-0.057184441557300805,0.25580426838504583,0.07138000238035065,-0.01318163399298988,-0.33703754056226815,0.15126982172929304,-0.1623588587371269,0.046733067973214935
k,1.2676500729989035,-0.6978793564509079,1.6850654890040881,1.4470006057788842,0.230935003426571,-0.7824409908900906,-1.5976636212115736,0.7774150520950768,0.6598496860059877,-0.7961553740741382,0.09193676719530222,1.16418262405402,0.5104166832528277,-0.03489876781013456,0.2942127583570147,0.45022626287210155,0.10379374471223234,-0.14165252582595886,-0.22368806452194626,-0.05900322441645176
l,2.531422109183798,1.0144687086556399,-0.11862527446447686,0.3111459198887041,1.9360448298661432,-0.4855561420246233,-0.14697196053099995,-0.756139601289881,0.631941140973027,-0.19810474493692903,-0.022901031440107137,0.03210119882100246,0.09977867375615412,0.770006841356036,-0.1564010983639113,-0.6326129110895076,-0.2956140448603052,-0.05809313091520719,-0.09908535485999302,0.31810655483233
m,0.8928142331078558,-0.38629483100277046,0.8258526679119723,0.9992484952386709,0.3440267026893198,0.8007774911409663,-0.38657194594341554,0.8264409100485514,0.6306273543016994,0.9686588556194748,-0.4143742761323568,-0.07469120608244968,0.15479243087722144,-0.12662896375992427,0.16036090766879707,-0.11173301481004659,-0.10329737138457178,0.24670608053183724,0.25505517708837155,-0.0050214338781529345
n,0.7319002896150092,-0.26834662040610036,0.8996001248091103,0.8425552227954765,-0.4340569294805713,0.009085634635303581,-0.5212866709752874,0.5026967406824371,0.5935522391625474,0.17983548792330345,-0.7577097608108498,-0.5516128282262863,-0.9426616342889493,0.9741932189423267,-1.009015921583953,0.2160346128769906,-0.027992734460637922,-0.2642422625824225,-0.09986469966952749,-0.1600010155843395
o,1.619598657677467,0.9635450478467577,0.38538178932761386,-0.7876004189576435,-0.0118807076652321,0.5327667480760511,-0.1364991076938348,1.5244931541687374,-0.8877619308601068,-1.172511942349052,-0.4192698166644539,0.11315267012743,-0.3050613815383771,-0.611029449015612,-0.5844793576347296,-0.7042353371879337,0.3093875288574375,-4.982915155165215e-05,0.111653281710581,0.2564615784527494
p,2.202931941208999,0.5238330907917162,0.11897688609395632,0.23060099503852047,1.8946623132318592,2.6171553597387085,0.07738336178693266,-0.3633079631142078,-0.3461617441878053,-0.08683812064512694,0.08194545377906846,0.14905814664490902,-0.04979466759618077,-0.0384923440809101,0.1125507713940726,0.3863494284885371,0.0843459925228261,-0.03292840132669313,-0.09501995550693189,-0.203775934803672
q,3.0917047150768298,3.715946004848476,-1.555031275023495,0.17143876291851928,0.14661303759377028,-0.8010649311271996,0.012704402491145387,0.33382029356177567,0.8235749018860697,-0.28883950729547614,0.5766056448735023,-0.8452557622191706,0.14906606447178067,-0.46291106776784646,0.10292964944682302,0.3758254660920765,-0.0632562076973778,-0.15685905972971473,0.016304651119534032,0.022802490956608586
r,1.0588601702242888,-0.7503931764829191,0.29374911740438436,0.7720094783457255,-0.35940963428306016,0.07241669547390621,0.492211524851067,0.32158411620458965,-0.0510737432345918,0.17370609188489874,0.02333060428826385,-0.4805020887956743,-0.28888348460794416,-0.5890177192691141,0.1810848857645734,-0.28716546596168807,-0.34666657615586055,-0.5266580037295444,-0.5086157153905932,-0.1768415945979241
s,1.0871858948107698,-0.25058584828190955,-2.158591773074979e-05,0.4337359375258387,0.07867477348939038,0.04508900382811145,-0.4420931030800359,0.5159633744242107,-0.13040562656875213,0.18808483852745295,0.33134768698367667,-0.6957482428653415,-0.14267633857126505,-0.002420135909918634,-0.24082390173541382,0.7565638820732671,0.2694142933949008,0.16064464221243147,0.4597618182315522,0.028857949139689545
t,0.649068255863003,0.3600903650418214,0.4179822583294548,-0.15482082662658178,-0.3862634784607165,0.20229817120409574,-0.0398195955398729,0.44198193955265896,0.2489801086109644,0.5664354376753203,0.7412438885322233,-0.22951775343811984,0.26234506741094504,0.1650173379110845,0.11357747187764497,-0.24322959096810948,0.6197115065728263,0.5317852570527581,-0.6359641704732214,-0.0648517697044807
u,4.660530019810998,-4.537825067603717,-1.9187615252828585,-0.33576514807811625,-0.6238456057946712,0.24253730270270715,0.5634478801512249,0.23210453017892366,0.3975501229777698,-0.04866069138668921,0.10381503742570485,0.16246969550352722,0.00692044575104642,-0.15151871104547793,-0.012307576029504138,0.2222389831529257,-0.22344692509075295,0.049102812700474945,-0.03104647230203843,0.3046498082921914
v,0.6840844649912771,0.026539553554218765,1.3620801967980551,1.6966192023486595,-0.4584496953379843,0.1884651603333623,0.2573114751943922,-0.6790616592541426,-0.5570720336895996,-0.22009891627000114,0.2804956350723543,-0.1620818885927928,-0.3706029245795694,-0.20934068107248074,0.34191817866571383,-0.024145559869157163,-0.10715646182858087,-0.4481498290168994,-0.130277573316615,0.03504477541401677
w,0.7587947552355673,0.14425803177522326,0.7350736403803677,0.9714714222794196,0.24162572047068046,-0.3827970155791345,0.22278302940862782,0.1691621133935256,0.5652083991954068,0.5070420871611069,-0.32156461519849033,-0.3726350942233278,0.38459369875586635,-0.30067163638419026,-0.12388711667801325,-0.2972613083390638,-0.08317211412345438,0.33595545212562594,-0.06608555044458873,0.2850671489053133
