plaintext_letter,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19
a,1.7875721338166872,0.09885181849466279,-0.9976462170994377,2.7054634472160246,-2.5314493970036236,-1.4860443284349252,-1.784624692209009,0.06780078084017314,1.0275763461430263,-0.12336434022993285,-0.9315635170823535,0.3420727580520918,0.1850825091759695,0.18251131931595335,0.42690825091928325,-0.10203847312204702,0.045412987191584056,-0.041935664327190716,0.016534317524520257,0.025952262137073398
b,3.410691356464995,-3.964609492056765,-2.01227916495008,-2.1187171406494123,-0.7286097077191395,-0.8466200307394928,1.2185017841389494,-0.8156003903667489,-0.11187308965757353,0.11786464990335874,-0.17404935519405493,0.291115452980155,0.20917309324271868,0.0381830538217505,0.24099385824178635,-0.39423012125420653,0.0040785080273393415,0.004781450197877276,-0.010269737927509546,-0.06428963141058455
c,1.7544464042066645,-0.9539748778169588,1.0806793050280816,0.8065336746061236,0.1306282024764341,2.1339273585035285,-0.5436393880925625,-0.6896308941801125,-0.04984701100032223,-0.5097193424090769,0.0507871502117729,-0.600412728423645,0.5328732103696733,-0.07805673138183976,0.3051947475610593,0.16693553620865226,-0.054995281376198135,-0.19071117653707972,0.6819547457326046,-0.07275333451175776
d,0.8587551430081776,-0.2908865481229787,-0.3296414860055279,0.704337398226355,0.046865922350689815,-0.2101714847836508,-0.24684076121979595,0.01322047102065519,-0.9668756177309249,-0.9157695683450294,0.19841775277047063,-0.13392862416194026,0.7055981048559182,-0.3070629624981679,-0.06945292502687561,-0.10206389777947525,-0.2776937925397599,0.34908926210926366,0.1708603538408951,-0.05934660203800996
e,2.667668996550083,0.1758199380368062,0.07536307309625005,-0.30183454594743,-2.2376100076078234,1.3037161269316222,0.42759573149728847,-0.42819935466085884,-0.6881448241683855,0.5393768482933344,-0.6955675229331474,-0.21001495886553556,-0.5328425643448543,-0.19770947673615044,-0.6970334939579422,1.027826432264483,0.1838786331997581,0.0655272665223742,-0.061475041597957795,0.2045509231422102
f,0.6843558889323965,-0.23244028488741367,0.27988749509612065,0.20665235585405523,0.19316517236918138,0.1932468212143107,-0.17040828818824535,1.0868820827405112,-1.027962309917335,0.14060866808680036,0.5271893918535401,1.2626816714756706,-0.2870843813273247,0.5678949642718685,0.2785619809775564,0.17192868087448834,0.22398822868918988,0.1372712712968838,0.3141720536341713,0.3682967841539005
g,0.6180279753696215,-0.07194124526433668,-0.306024872439059,1.3202414217464007,0.20011194835292687,0.28744391818239895,0.10346432167021268,0.2099179030062214,-0.7481242667948593,-0.608897164328912,-0.13639277455477145,-0.0027554342945928403,0.6642016224079987,-0.858267059746933,-0.534951576318305,-0.5481515535799778,0.1898267262568176,0.5104838730902865,-0.22740121863963436,0.24907334120217098
h,0.7815424422044175,0.2966406465800908,-0.21831247487193714,0.7243137765127151,0.7623934170865923,-0.38260898762912593,0.38303926048633274,-0.09927832509054857,-0.3634314019989496,1.1493461849071034,-0.05612945822135381,-0.8454431276878173,1.0619692711436066,1.2087623960721985,0.3176585677902315,0.25099353088555176,-0.17960271474208916,-0.07709173543057017,-0.2676418813438206,0.22650202362103525
i,1.131098393799419,0.4243555235309505,-0.26146476596974255,1.2135186123804318,-0.719877999684029,-0.5098424877764565,0.0712866627136,0.32512966124426934,-0.8327027639213762,1.143769974054361,0.7169266553119479,-0.27730575942047936,-0.08645017795959571,-0.5019303077376389,-0.35132444116974015,0.15284829419681453,-0.7492009865737177,0.08106239896526281,-0.14058254473661783,-0.3878894132389962
j,2.587550515367731,3.085747910990918,-1.5975044361390296,-1.9982930355448134,1.454492009712492,0.38715465866725335,-1.62518362910588,-1.2277667477019627,-0.5345193930347838,-0.4821673295000179,-0.7285388674905825,0.4045040559666359,-0.03256762763880022,-0.06839647841409185,0.025572562860460488,-0.058280888688473795,-0.2167717898448508,-0.11497816532393235,-0.14273449879398245,-0.051163317068165515
