plaintext_letter,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19
a,1.3350092137798542,-0.8312933775428704,-1.476596259106412,-1.2307024511823454,0.890594085704292,-1.2187596821847761,-0.7027100424328474,0.5249800192763601,0.7017887994237403,0.6854115024577953,0.5225452115712369,0.5340033603387336,0.171885075001488,0.48474366528706336,-0.1650771647916178,0.45532786858060653,0.14738395078323135,-0.005303988208149313,-0.21046943527110262,-0.026456131904725212
b,1.4426969655950057,0.8927119270443172,-1.4532968448682995,0.9371331145573385,-0.6168382533477663,-0.2877391867784879,-0.0030676925404504556,-0.7939603763355918,0.4115924460239065,-0.10183599340705365,0.06399784968592084,0.4208538396606258,-0.4565764633865575,-0.1790456116322278,0.6613555254407268,0.01022343696268851,0.21516328804345725,-0.3257771967515733,-0.5646403866101812,-0.15353183350360802
c,1.947507969865239,1.7206368095889981,0.6600502976004644,-0.8487256846127238,0.6376812178211664,0.8538769287957927,0.09082424586868929,-0.1184073877369468,0.365112252717008,-0.7104959574755652,-0.4175832385738028,-0.021036654156213908,-0.6151953475432409,0.09896977806449171,0.5353254923816925,0.1325633260477786,0.15260885143970357,-0.1312745000417645,0.1664771420386312,0.4817247124500044
d,0.8965918793390008,-0.7902576251272434,-1.0176065394734333,-0.4640799256679566,0.19790061761655633,0.9033477079680435,0.1095831757964082,1.1943950247032913,0.9054924831766668,0.5724332621922855,0.002646059341836079,-0.32339280132407694,0.27497881876606217,-0.22672218370971872,-0.03630990320144024,-0.287931656715505,0.2710400884471281,0.15236997127020357,-0.17059946773067575,0.21950828231269975
e,2.1495323607181795,0.4344935014529788,-0.2241540698177494,-2.421328401553261,1.9889862767346365,-1.6403595240206652,-1.1904173773706004,-0.7458351846610879,0.2072051720508668,-0.7757356437987593,-0.05471767668872744,-0.22593376173287633,0.15459097922113912,-0.21966571051316408,-0.09647185243684855,-0.3355689370256992,0.027053322811315107,-0.08341723577257831,0.14393452403886012,-0.018822548509672486
f,0.7699518367461463,-0.21233429095611153,-0.4793175841014049,0.10847315880183271,0.37146262526459956,0.2684415035360181,1.9539741472795416,-0.9449682277085607,0.30938981103222174,-0.4079877614109606,0.20191253954170277,0.24701521234224172,0.8851604088936461,0.6290432439441677,-0.19503486991424596,-0.30088939380658974,0.03614292907712759,-0.0995321225930957,-0.10749361816084678,0.20914170336788374
g,0.30917365217140846,-0.033215677898370516,-0.5580531911801072,0.1049701252438068,0.8610723189013234,0.2626898343227947,0.6819445261011853,0.8960045408672566,1.0790315617516792,0.20823693723978953,-0.22207978595216776,-0.59288736761067,-0.19701272273332826,-0.06566128189294476,0.06767920003148803,0.10436004559797862,-0.1984686735164751,-0.014084722327312471,0.21447234674773458,-0.25940976509717373
h,0.5240921263243005,-0.253853787336607,-0.19442017049627935,0.518471742313877,0.8815092474443927,0.23533371429439542,-0.21581930324064325,-0.13090702105474572,-0.6656830402418225,0.8764955048694353,-0.5384238121108904,0.535762404765849,-0.6190649584248338,0.5941083719383932,-0.1652175937912176,-0.3208563683620331,0.5284640645989014,0.37310008012225665,0.1952528524639259,-0.02793132918797712
i,1.092903687923203,0.3979931621503957,-0.7169426166570181,-0.8503699750302441,1.1838383561164743,-0.5960926870984711,1.2031505208283764,0.7614049398474121,-0.8273660265889622,0.735698824003268,0.11201316069836072,0.5341289275878527,-0.20885325345455089,-0.0828508267833138,0.4691896554860615,-0.24295519968617116,-0.6032957274912438,-0.02876929376951837,-0.0011304147923893297,0.04671034653355533
j,2.072570740511491,2.0141533197273014,-2.201550595318533,2.4183872064908676,-1.1938162307657225,-1.4090390419410634,-0.7305380087481094,0.5982535912610454,-0.13909565352273584,-0.25500475109202403,-0.12008999725952038,0.003645654382223213,0.39328882797527476,-0.12238299977646888,0.22177827586262008,-0.2501396731080548,-0.157928573381162,0.3276240140982704,0.21417350507890484,0.20672802948685062
