plaintext_letter,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19
a,2.0424552142455465,-1.1088982068974507,0.5636520044499347,1.6321470790007877,1.1441749246313808,-0.8215087295829097,-0.6049714728023967,-0.24777362839332578,0.5301180249395513,0.031052251180852385,-0.5522666496340916,0.2475776299766347,-0.15628825635924032,-0.25479313811137533,-0.533343549300414,0.06806503279516797,0.03290172803318942,0.19121464763873194,-0.16495241429740223,0.03093822607466621
b,1.4852222330601248,0.9588524867724674,-0.23006179452517578,-0.21634102161043028,-0.05458392983947356,0.1275570621876363,0.6850048417159844,0.26835617666975176,0.37657257781984355,-0.3189084595246884,-0.2730933331711783,0.3586871556961972,-0.20764156573197282,-0.1921713686873577,-0.39583111679785327,0.4913848524413402,-0.1715664072417167,0.15908166983787705,0.33623611443282964,-0.42103486738122575
c,1.1982014955027214,0.23050478170092845,0.036031069977835624,-0.26803738412314704,1.5206067240332555,0.29900477959256916,-1.239080289606132,1.4503480546099219,0.4767631185710307,0.012803575629403095,-0.32340938668120744,-0.4791248881382263,-0.17203689254640286,0.18133430776271542,0.621311033593921,0.34605324959447337,-0.09099525402044348,0.10440929883038898,0.06433662780887064,0.04492364106018859
d,0.8437715139415205,0.2879251232129134,0.04835279269201565,-0.3050237547616103,0.7005277474619606,0.033931687415763585,-0.04245863586146816,-0.917172735473982,0.3400240296294374,0.3449106237823838,0.5617759553646847,0.005087484517775152,0.16500554245326718,-0.2983901240517151,0.0853488308018268,0.007701813293020598,-0.258148612493209,0.01611346066659318,0.6160597337184119,0.10610509368840094
e,2.6987539043448803,-2.15157884475102,0.7418800836502414,1.4495811245463028,-0.4189185018212634,0.7009566135792493,-0.3077769618372474,-0.008484818430350864,-0.4462925156960363,0.6421688494410255,-0.49770709612365377,1.1126444279519412,0.08703818264530186,-0.08721199322472091,0.2874235966136509,-0.2389117678083634,-0.14436822172124986,0.16790517391379833,0.08459396744517061,0.11145764119770542
f,0.9101151871494627,0.031186224888035033,0.08040495865783055,-0.8633999198836826,0.7233035892231143,0.08587626099239207,0.9422103480277223,0.4061960025445893,-0.9421138575049942,0.21096173505371582,-0.23931037364591534,-0.43046946332976443,-0.3060180715272454,-0.18530942051914512,-0.15815155501936198,0.16726596427257237,-0.24083790684953482,0.3676506383460254,-0.04659483533655747,0.04753041157383962
g,1.3084970542526664,1.295127594396594,-0.9555464090839494,0.6925634774468186,0.008284860376131634,0.26729412308931577,-0.34278069806188655,-0.7835544869628595,0.3331357920445904,0.8438235499468094,0.6247359749349174,-0.7083025846908757,-0.18454925538081013,0.18212391790936727,0.011078406030059367,0.32779406037279835,-0.11672159539772185,-0.03195176329629913,-0.09670791022684574,0.2413968714008555
h,0.6296258933875565,0.23016983188132312,0.1047313214419284,-0.3352357554091108,0.3377376291415857,-0.22719679725585498,-0.08888964934256514,-0.19712383922772297,-0.2273843405462911,-1.0819964248074314,0.5639836208557817,0.4183989761147857,-0.027063510753455963,1.0309205292346943,0.001144278912199388,-0.21646528750966265,-0.3819961957907106,0.49905223079866634,0.00896192539863321,0.13739389756309547
i,1.3926110080492666,-0.5046024168051141,0.37975914005341505,1.9245933825991868,1.5934245481592897,0.031933581520214784,0.23425017446375204,-0.5989095314680465,-0.3036808473258747,-0.6512777451357349,0.39033332240221413,-0.06577139719479458,-0.3659017939489919,0.20525865984829847,0.011692148582565835,0.4251450699328985,0.4518124380684222,-0.11755668292204748,0.003420142820931594,0.0067770110395921875
j,2.247888335569813,2.362590191781107,-1.3675919714372244,0.629133173640718,-0.6652099094426346,0.16470706375679003,-0.3255146454925932,-0.26094405074848476,-0.015382473093718272,0.36684492050735007,0.33104378704504156,0.04163367758034405,-0.35642022140326574,-0.22988342368313291,0.16518861245017394,-0.25158711823843044,-0.3000053797737412,0.3427463044732987,-0.33888246076935014,-0.3031079343482363
k,1.0386502557967754,0.31796974034128817,0.21279970137329404,-0.4884594888268563,1.2495533736942033,-0.13727288709354127,-0.9149497894965182,0.6528601197068067,0.20911023602787643,0.2322955696537455,0.5872781289122153,-0.07167887036393654,0.250062443680981,0.07419335951001568,-0.8445665714740165,-0.5472014201074754,-0.04207356241087702,-0.21416580982373162,0.009071241070212727,-0.08041010701277167
l,1.4297962155321586,0.43393830423780777,0.4840099584964307,-0.3125460136991882,0.16643931086984115,-0.14445837566938657,1.388278989830615,0.1709827304118028,1.5943620191126564,0.21965451498726643,0.02147743184897612,0.2773736206642894,0.4878134569352442,0.16367915070750685,0.1936968954435498,-0.06280163670721181,0.21330359666704507,0.1277611543282825,-0.19504109387706392,0.13545835250898317
m,1.210550523804457,0.4196334489666148,0.2595049206778075,-0.721385024364426,0.16063419969299952,-0.20682829410172884,0.08353915430688792,0.35369232935180767,-0.10060583538476203,0.10682779828508315,0.2004004922573442,0.15408165173163846,-0.24307307295764483,-0.26275914839894915,0.09982871447825142,-0.24303671087715303,-0.1825771093453888,-0.08103018215220738,0.2094983666261277,0.29773023062491694
n,1.6334809486639772,-0.3645932869441575,-0.6894904576566161,-1.1680971829432445,0.6840023264656717,0.0711241483455309,-0.35650887650336716,-1.123768841312428,0.25082432821281103,-0.7501265927400503,-1.253027176730799,-0.741417134236499,0.2588142064365672,-0.11146710251603115,0.185731325970973,-0.33588368167312493,-0.21570484975416288,-0.10316735502327182,-0.022724902640186753,-0.06944561209993318
o,2.0984995832489437,0.5265844428815077,-0.12600815220797043,2.001158736293658,0.6824973630574771,-0.32685229987729114,0.9149418846247359,0.508803798498954,-0.7361599661530044,-0.19290059185044425,0.3618444036267621,-0.6531555729135067,0.8214640568608745,-0.17890423096457256,0.2863963114625777,-0.27995358038826207,-0.04144188163163417,-0.18810295560549958,0.03936305822317157,-0.13773109662859392
p,2.310850255405246,0.043682333235245584,3.271439998104037,-0.18530717098623006,-1.4668494553266522,1.9499509367755778,-0.17275697080463973,-0.02839741127325785,0.12383098758462284,-0.33659073988471266,0.1921670765246993,-0.6397260862629894,0.007127321862833657,0.06977866966049086,-0.19879224635988182,0.03162190125484373,0.026371641700899888,-0.05463304150022436,-0.029973518586162904,-0.03263663735880675
q,2.3272213083330744,3.1743515795646338,-1.6411996741627501,0.5364856594200734,-1.3003754906917324,0.030751017662728038,-0.18894466483120653,0.35380407407698394,-0.13546547991976593,-0.35366199640660323,-0.6588644563571716,0.25739451418467824,-0.009021820285340026,0.243268701495236,-0.17224362682345545,-0.07969512273715723,0.48162558662846683,-0.10901628068144341,0.24052385212023128,0.20901272583385636
r,1.3765282069031581,0.36634397089555143,-0.4089910150358503,-0.560689076200642,-0.22155786917616502,-0.09183535543809637,0.13393576013821118,0.13353000082728797,-0.32063627396496946,-0.45387313913699284,-0.05806773569971252,0.360172823925425,0.3156953244814422,-0.3427434893183668,-0.2846936761487525,0.5121684002665754,-0.4945114647824241,-0.4124786808802223,-0.29055284771582124,0.38067579214762864
s,0.7040703163660099,0.45277427675357396,0.06316320571612097,-0.6778880303098228,0.4570679972231327,0.07656116801318315,-0.001273514284706961,-0.22529867512603743,-0.21396392318781884,0.03806291337523075,0.03502616809160753,0.19572420670011867,0.05046980871476421,0.13666217137578485,0.05997103118654107,-0.1510803780080989,0.35638289299259773,0.05911547864450279,-0.05968532730282916,0.025518413907947648
t,0.4325163968574303,0.10572935921916138,-0.047736104842952105,-0.107690771913867,0.3493449729994978,0.13915775719660903,0.09479691341312801,-0.21342638612063033,-0.3379164069609368,0.9340661692968596,-0.5576503914104218,0.15489726568621542,0.02135116484284803,1.0294725968749052,-0.06105555650150006,0.13303720349622525,-0.19707067565045294,-0.5572264810667681,0.01696011962548133,-0.1921037427887153
u,3.4037417090465896,-3.9643752783611603,-2.426812101333331,-1.2543505311753715,-1.2343970107821427,-0.2659542458208691,0.0004910937988851642,0.226829617766432,0.07483747097150587,-0.05080355460368087,0.5733959397962535,-0.29520886647892264,-0.0243374497747746,0.1412651698393138,-0.03238075616480853,0.11568557828792603,0.2048277826198163,-0.038240978407793995,0.026388502657268074,-0.08786091079190275
v,1.1644578326422514,0.932118344823158,0.47553700316218095,-1.2619835218641973,0.5723278320737477,0.03843828922984244,-0.5623953405105397,-0.22488949304820458,-0.01401254733074814,-0.38719742944443725,0.606370619696888,1.0344810016095376,0.1371432035519946,-0.25646988498416917,0.4377785365656459,0.17623468775386808,0.03653110110803929,-0.38500655081334995,-0.126738578906464,-0.2621443172264341
w,0.727804239325345,0.2721303766428341,0.21610651416033233,-0.9129560066718596,0.6727403467893145,0.134275146681843,0.6191297874091838,-0.08144613843565197,-0.13057660610915245,0.4988911697833662,-0.18243589052834608,0.10663566232750653,0.6002404553010569,0.2977651758206398,-0.138936276654339,0.26700718301456233,-0.061003554530861204,0.31024189565396765,-0.0255533895461386,-0.05517792034767628
x,1.7568011353489226,0.5530482904350128,2.5669572848916946,-0.5580772453938939,-1.27756837522621,-2.5470142293584543,-0.3025404225530022,-0.10643800069365718,-0.21134907759522265,0.21859132128514613,-0.05311037718980081,-0.32275875756941885,-0.09666334154805417,0.10097743871027383,0.1583000681195188,0.1141274322424808,0.023501207635466332,0.006380773534466063,0.0366378546495205,-0.0449429757919143
y,0.8476349095655126,-0.32390469038444536,0.2618522091284435,0.20043996330788713,0.3579387045073593,-0.09045770871608669,1.2875788389121803,0.2326066870629907,0.4518391629621947,-0.14419084274635674,-0.029185515569755665,0.019223517649608564,-1.0141844533498705,0.09454479534849451,0.10148179614412756,-0.40565748036340926,-0.26828422405219116,-0.44350366672295816,-0.01771737819755136,0.013745460035597533
z,1.4466891531269308,0.5806227571295559,0.3738150220793775,-2.1594870156755,1.2517331823630506,0.29599944106773163,0.28034770558283684,-0.25417921280483996,-0.623002243452027,0.3991630602799261,-0.04789129049880452,0.07390296101857301,-0.31879819394974895,-0.20817552808358303,-0.017318858735367704,-0.15334667358663992,0.542466593311114,0.09210623433617048,-0.08698666129050393,0.08159678737097081
