plaintext_letter,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19
a,0.6031137244208652,-1.1980098674825435,0.14707588655584425,-1.2829462350318264,0.8758169419713104,0.45659194692497856,0.22150101156997468,-0.7356259858744012,-0.22780312876838987,0.3522337130151033,0.5760826918257396,-0.05566279188646682,-0.8398660710537623,0.20868020874366353,-0.05461613564458094,-0.7760511659291862,0.5626123003957265,-0.34082699018304435,-0.3988032667883479,-0.0836921485816207
b,0.8772671871653478,-1.0788709533694316,0.803706096375663,1.1608018591865845,-0.019875504968909448,-0.45240128335574836,0.17676545150601375,0.4052127651200613,-0.2967988282422358,0.1990674268870168,0.21306756826845932,0.4793452346285383,-0.08955982653952106,-0.6115832850949355,-0.39562000398050506,0.19074815200959752,0.13432689598806474,0.12075929491022326,-0.020680371809738494,0.1648089095249224
c,0.4680787400857501,-0.9706292149852951,0.5012508323692054,0.5115449102490869,1.0712707256647835,-0.7566705475815605,-0.752606832144206,0.1253585274532098,0.2285838084591065,-0.5511977598458805,-0.6710591863521187,0.8227627629898339,0.8378970214387141,0.29605958155454176,0.7819824143311951,-0.0624988786008983,0.36434172180211055,-0.4688971842134085,-0.06008011511027753,0.004578467978893968
d,0.3125033576588356,-0.4543267688203209,-0.07476971439742175,0.24488798461307065,0.99646942462502,-0.2980329382385333,-0.21382641511892247,-0.03596852723113853,0.739476560177072,0.7392043664831495,-0.09020978932068471,-0.2960553236970691,-0.3754408691056951,-0.13780891485115243,0.7983648684269953,-0.33602483625913315,-0.3274406200963522,-0.03053407377405841,-0.0593289126390899,0.31653875708107604
e,0.5595257104256405,-1.716871047751248,0.4675023137902703,-2.489866172845881,1.0913898023584385,-0.15766397709567548,-1.298951754838431,0.46367979628612216,-1.2590435950057346,-0.40872069624756047,0.30109966416057293,-0.47269376248283795,-0.08793661702361241,-0.1613309565134014,-0.27333298192883354,0.40634240459976934,-0.11276215940117527,-0.06177482389243833,0.14901862094452245,0.2868475853803767
f,0.41987297695094683,-0.7016428518360669,-0.20561543291453455,0.48956621982557846,0.7764792398094476,-0.3005555013371519,1.5939379900881465,0.3117894799009888,-0.4597630471634361,0.03185691332847907,0.5135627786343385,-0.28348057681470307,0.2581232325596139,0.07333234082558557,-0.1564567937663075,0.10235426631444085,-0.5419203360979448,-0.6022538729706702,0.19118356297589836,-0.281364959327866
g,0.6191628611361774,-0.6927576907532684,0.9663537396736993,0.026768899815115158,0.06052352284856872,-0.5791730344799645,-0.07521122922278112,-0.12686429061334484,0.9930732555544292,1.314191239972722,-0.35369335313317934,-0.3794530968698031,-0.7251012726047431,-0.6491283674292467,0.3267443879836569,0.40310357405759345,-0.07391580431113733,-0.07349244299863845,0.10336499726474668,-0.1188807780888792
h,0.47229346233621655,-1.0233156441197153,-1.0785252231923526,0.5580390571331392,-0.33303553331589625,-0.8414591120090603,-0.814885346615181,-1.2669063287191313,-0.3708523367390386,0.11983390596954765,0.6324065951387703,0.742709277705349,-0.6542221189485251,0.7084101680057094,0.019565287932295203,-0.1508835303126992,-0.14452718020789787,0.10912099680497635,0.4880345706792242,-0.16600699539479216
i,0.5458115961289408,-0.864186297123365,0.08647779114899429,-0.8239759920415234,1.7722472803875444,-0.5544351833100425,-0.2696087813349693,-0.8296765405343709,1.135508746363992,0.7206528186754471,-0.6966079575390185,0.43786368113225604,0.3252078192124736,0.3204291959571235,-0.9226958799677111,0.44817747390318835,-0.05931206702672279,-0.19061263442391826,0.01630977564698967,-0.03728716938628228
j,1.8162764348389135,-1.8153803855690194,3.1590071721720046,-0.10674149595573061,-1.7068913690051717,-1.514891169326911,-0.5075252601527132,1.136388312271005,-0.07058060708367393,0.006217436562239971,-0.47911046629665205,-0.13482314564204423,-0.09270267567128475,0.3632189901620235,-0.264926685545366,-0.47996339681671935,-0.2838072490770834,-0.1009595328620725,-0.3443911950482255,-0.11209555927444083
k,0.30889116936250194,-0.8826338518397672,-0.39329463685946386,0.6357628799431374,1.4888970850612553,-0.7999264454578731,-0.43932120903737726,0.46980251908210563,0.47750983636848454,0.5161377105597904,0.9411968590733093,-1.0130189867333026,0.9141864857719024,0.11427652776139102,-0.10875719564743858,-0.4259553782232577,0.30034063218226875,0.49265549973267064,0.08338711063667388,-0.11225830405195948
l,2.8075470014872894,0.10921215079457336,0.239551237796522,0.48220062275174563,1.1821697357879477,0.6256266263063401,0.6220286070496973,-0.26111978086905824,0.3309522213397074,-0.7307058322802841,0.09820876221616606,-0.5305843416525858,-0.21158950154142916,0.7784713983802743,0.2888761343051393,0.22075538584329535,-0.39705995739811434,-0.02052044256717068,-0.2578857321261967,0.3175451426146062
m,0.2938919210183553,-0.8563161088451495,-0.43463253243875005,1.370729824983349,0.9186642360663411,-0.26137178447912934,0.21305530425085153,0.7632032199109505,-0.640874495239525,0.10409578215963604,0.11115251952277436,0.03405504999167116,-0.19946975036313536,-0.27560291077143517,0.0022251925495353248,0.12373290841869053,0.26940458567522596,-0.1525100694374828,-0.09414546944808076,-0.17607475411420792
n,0.3613041535673213,-0.7222085694460795,-0.25769833400422354,0.3556225393177558,1.1136007810593345,-0.655148421605183,-0.14125284446729705,0.576242287318791,1.4216693426741702,-1.7462649153291594,0.45664937563892405,0.48623088047006124,-0.6577579537004062,-0.5582524885591001,-0.2787682692968098,-0.19657509468331535,-0.14318270322488477,0.19928612408480897,0.007675735675098834,-0.05070263801147102
o,1.0726182954714598,-1.7096704310573823,1.40201796946495,-1.3584942776884872,0.7660003517474221,-0.7425945504983398,1.3037448280928534,-1.200283876492116,-0.803285961346544,-0.45766147324237005,-0.5205836979507346,0.1256474007133577,0.24086659369801197,-0.5187396090555753,0.5827263185602379,-0.042064068055841175,-0.05377283571580243,0.4929818357607643,0.09686312702538137,-0.22669540925908846
p,1.6999432731057393,-2.663933958312448,0.16737479567317745,-0.7059172935679792,-0.19685719485970468,2.7412246112740526,-0.4315232364563487,1.0216003061752603,0.42000444348911165,0.4787879625797905,0.7071514273242924,0.7665158050576077,0.26216852879972424,-0.04757513250090334,0.3715439001606266,0.18210707768766216,-0.19794542103688698,0.06253208316216652,-0.008564513864604372,-0.1975782921711961
q,2.005279324449662,-2.1320657015225275,2.761041324745244,0.8705096093254039,-1.2916885861078866,0.5740082544641124,0.7338182559947153,-1.1302297147783094,0.6303214900703208,-0.26483228849682355,0.6574850559100419,-0.24664901191789163,0.2977735065412029,0.024597568001483713,-0.19975201727002795,0.09342309855224398,0.3261174743134971,-0.14686153181574232,0.34010431651315737,0.2823679149005163
r,0.8826005934269836,-1.4081082383366368,-0.808099814498675,1.0461282730681674,-0.447672952394234,-1.1066438716657598,-0.502249143556152,-0.6383692919669441,-0.517627485892338,0.30752500410019423,0.6099904037838803,0.19308838064275063,0.06830395182207785,0.24586001039296124,0.17726233818831172,0.6106545883629241,-0.21383609406413387,0.39447523281186847,-0.5851235823119273,0.0013622711008253001
s,0.4938556472478339,-0.9162480467608849,-0.10805284053769271,0.3433722852314762,-0.14342408547754193,0.26687765547186243,-0.021372571999118836,0.5816875394937698,-0.039235064696128724,-0.07548130781000661,-0.7125472877955401,-0.11524305074485668,-0.41327949305118483,0.32184713112506685,0.13665009346267054,0.3712015562025213,0.49855108311654306,0.30074552136120863,0.2663060519854232,0.16175258153879293
