plaintext_letter,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19
a,0.9742601828003652,0.040315040129971724,-0.7227219750192593,-0.8967100999552773,-1.4198456643130382,-0.6809300622108232,0.41807787004435487,-0.6316831483416108,0.45424943216744146,0.31710661249742766,-0.45713296946458293,0.12315687803286104,0.28863328984391073,0.01793215962893696,-0.763263338421408,0.23757924103445935,0.28681828134291426,0.28668871054771766,0.2988837886111634,0.5211148057621411
b,0.9429618146776105,-0.5846343073031879,1.0059458403064845,-1.0567221970977967,0.061495279346079484,-0.14480036385777909,0.3718020641175175,-0.8771672681244459,-1.1727183371779655,0.6475862200360145,-0.0966433681211054,0.204954903179699,1.207249013320574,0.46457116973452006,-0.33748858751970234,-0.12299016298591108,-0.3280800991464645,-0.37320429865104504,0.0580346071939701,-0.16581434817014987
c,2.8775950794265324,1.4124513599832114,1.8562018318382454,-0.7108018297406185,0.7602191966555718,-0.16622276744131942,-2.2430278696181967,1.4733762159286963,-0.2245233913565103,0.7331095315184185,-0.4378975036370001,-0.73774479449701,-0.09779771506116959,-0.17334429836581072,-0.512470717545909,0.15378706425087948,0.1989444269789776,-0.02737400772999188,0.04701781436112616,0.05285369120855235
d,0.7009731961793557,-0.563680498712727,-0.7005464392106029,-0.9260450798961324,0.24301328156423505,0.2486591079391058,0.340568104568314,0.009750511640964684,0.7906464417141422,1.061321439604612,-0.11659530673777911,0.10513898112874766,0.07386308277113034,-0.5769234380296747,0.3520970917989691,-0.5320019104047109,0.4182622923027829,-0.18373087376949152,0.14022868096552604,-0.26762753908812753
e,2.354345784385976,-0.583625932856412,-1.1978339838077554,0.6111935805131731,-1.6826584295179225,-0.7627502559910219,-1.5490096091720968,-1.4874044795546442,-0.11289926861524303,-0.8924431113120412,-0.6943862227450163,-0.649552515838012,0.24776030517755532,-0.007943866929059644,0.25008230723765323,-0.2901285422226451,0.13659845236746238,0.11222985973816123,0.13510122753338055,-0.2622446059433473
f,0.7649163415222368,-0.4346390186673051,0.267242683379612,-1.394644183192356,0.6196854542151343,-1.8235931217985812,-0.2631907401305617,0.9728480175244624,-0.8282142844974127,-0.05155581857244536,0.7432747227542914,0.41447105747438884,0.46220953201377724,-0.03297746083661211,0.8325659966018093,-0.045192408305142096,0.111527150329143,0.3677337233615852,0.32504624275282185,0.05120859238048868
g,0.5087842186205224,-0.3697352640219544,0.2778485423072045,-0.7166161765428697,-0.08060324676175512,-0.6291731938965912,0.23156194313034648,0.1277215601362159,1.3315309398883002,0.09021490041138969,-0.6589357109908124,0.8595631018577402,0.07840920120419982,-0.5734498727201183,-0.19198606706226817,0.09929594995091542,0.33733067701962965,-0.4178819226357672,0.16039576474982234,-0.1928223265587924
h,0.37187669246008287,-0.15782322781779998,0.23337845179838912,-0.009354898418726675,0.478525650209862,-0.47139761273336234,0.5384335663473686,-0.5755633513106906,0.18434432902536235,0.5163627871810281,-0.5587759780825371,-0.3831065173429831,-0.6514065951460357,0.9201948476666293,0.7103342034851775,0.6906333270896912,0.1871122512820985,-0.38738453601846534,0.3774093042062027,0.08062893972794197
i,2.1737029683709626,-1.4847753837229738,-1.616326937355629,-0.5849077858700733,-1.084632256914642,-0.8890240777123676,-0.44831716607672417,0.4884791697485691,1.1565806041747042,0.9889122515735803,0.37430059927322806,-0.06573538613678423,-0.43330054882319935,0.21235209024605,0.3509192592681277,-0.1694974754175614,-0.8542907644260516,0.07368930889135508,-0.15405547987385648,0.013370948753466482
j,1.7878564412434188,-1.4265475398911236,2.9375114980855264,-1.5807524500163688,-0.5414356132489586,1.2663962385337368,0.14278031315658662,0.19499959154932922,0.647068960983472,-1.2702405585181435,0.5067956882390021,-0.29098340208348644,0.11549040200547818,0.17847855005880503,0.492654861364912,-0.33261627322414594,0.19711285768448644,-0.10806532130195277,0.1197357038203035,0.12000371645358887
k,1.3081380760316537,0.2873409227908333,-0.808076607600807,-1.0310365285508907,-0.7266892988529019,-0.9620604211252483,2.1310449353489207,1.6005419781086685,-0.046189744208301506,-0.8726570600428091,-0.12883380159022162,-0.7682094485820757,0.021503013606645683,-0.05314136723273403,-0.42423957190796535,0.19636090699392902,-0.038235508291408274,0.12130067570078981,-0.016224829994945646,-0.23639048479301777
l,1.0034337832449924,-0.23729209224098213,0.025019075467474398,-0.8597080672091847,0.31907098511614895,-0.27309854514182386,0.10482662527712483,-0.874492502914848,0.7045106935632116,0.35850248731731316,1.7638896642155475,-0.7946476973813159,0.23580025099647076,0.07293696835235824,-0.45813551772800065,0.09795179365353705,0.07682242670194953,-0.4880970217835663,-0.08233574184356915,-0.021068878961475537
m,0.7370246288378712,-0.27889560018447274,0.46111578485848875,-0.4673819223310948,1.0671005323063631,-0.5452275592101702,0.4602772760847486,-0.7172444182766357,-0.22743484581415682,0.02633841862572671,-0.24325387199302279,0.007222276531939245,0.08632815043197115,-0.15702665003235386,-0.09642369187464724,-0.06838575349243053,-0.3256483095339547,0.25580686994928387,0.19419742170177776,-0.07458421746274928
n,0.8272291432424692,-0.5059806350303508,0.08885785458020108,-1.2342152856120376,1.2246570936118466,-0.49740705342291985,-0.7123101513440462,0.20900423287548575,1.1475586871801982,-1.0929318991909105,-0.7111737009750441,0.6578687684591612,0.19316058910626027,0.7681878780384037,-0.2858756959573575,-0.10744812133230333,-0.24467957506917123,-0.12844573274349821,-0.25419702443722236,0.09561652764832547
o,1.0235315449547437,-0.6125261863471091,0.6200214973831426,-1.5672703943772444,-1.3342534489968294,-0.7451113113893217,0.04845768002212399,-0.07004832984020574,-1.0571326814147723,0.5069107174056567,-0.01670918801267097,0.4991960270646631,-0.3632657458328683,0.3298764970079784,0.10800485149468415,0.02560958362053341,0.5545446773634297,-0.009598221157792533,-0.6133770080101574,-0.036248371901134856
