plaintext_letter,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19
a,0.6041167657708134,0.745198387870476,-0.24444986757062923,-1.202182920793564,1.0682795691878397,-0.6488937825932042,-0.2649492586924787,-0.16104653408624586,0.18469864742828154,0.7192248723152842,1.1172537029058087,0.41471243256640267,0.4090591976627865,-0.30076266070051455,-0.25469351129325357,-0.11757738306657926,-0.36037544840333596,-0.19163005367640884,-0.6356380247821228,-0.10719030161976512
b,0.8489407262258645,1.5962321602242628,1.4323646470274445,-0.3850675863604649,-0.08555281224892808,0.11975364359996898,-0.4492938913363348,0.5960620546964543,-1.1704614253192882,-0.45103032729348885,-0.42909749545245757,-0.021354197005296904,0.6779867679859632,0.2423394324978834,0.27632640941421943,0.002606960881213805,0.5552634323213692,-0.0630351006274396,-0.5366400387767466,0.15740480886722075
c,1.649784099464906,-0.2505968770386017,0.08513727205040143,0.03707109316334245,0.7069364252857996,0.7479603592966951,-0.5467336470103974,-0.8593796612841275,0.17542906308419268,-0.38863381056110824,0.688617384627467,-1.4261851885700547,0.17296317073960288,-0.5735820593905538,0.1295665082443372,0.07706399251284206,0.2669645735247183,0.6657828422795712,-0.08744322475120775,0.025306383071069517
d,0.40671881282162153,0.7406824792039541,0.050028883505429805,0.17954570614578497,0.5310425688757355,-0.5791476360394865,0.3391554275574923,0.3756085071702623,1.043914039468213,0.40019882176267446,0.1557417329165579,-0.2558124195625167,0.39427202152982616,0.11993030436064094,0.14089288232503172,0.3047786634898661,0.46660323161947176,-0.23903104142032872,-0.03466500401797853,0.3760589463272937
e,2.392462593370337,0.5911340111014742,-1.6319440102676996,-1.9452704231468916,1.4583757029163442,1.1597886002009703,-0.023855058174886024,-1.1304115643640158,-0.3546344826475187,0.6870782062189627,-0.8502145653718178,0.10213264610298244,0.53536948530448,0.1874828474568384,-0.06163629093397841,0.28243571430579023,0.08456880966013611,-0.23559293949990173,0.32054822926205345,-0.009472700944875642
f,0.6659622279782933,1.5681022986197286,0.40972020214347904,0.5959333508340298,-0.03560040417292275,0.7419506202247016,-0.8533955382647839,0.5383158691296945,0.6192376116659998,0.17564933881667052,-0.021852559417738872,0.26219252682730443,-0.8547229937843952,-0.035182414237860705,0.17242444027329648,0.19187987675528928,0.608827604487888,-0.07926148412115945,0.10604930873636642,-0.21462231876080115
g,0.3811186264187879,0.8521782672967104,0.6310513860033055,-0.09274893155561502,0.48689932520818346,-0.2721743793743854,0.829627994853762,0.1709951571017522,0.3580043195092811,0.6339277598305232,0.7200146184830832,-0.4410199141666812,-0.1432359322862421,0.40605872637654244,0.03150670398099606,0.4381143761307969,-0.0488285318577246,-0.1677477869766466,0.03891900858501467,0.23506339428771622
h,0.42750752762847366,0.25253115670198956,0.2820696723740268,0.41000092694818907,0.7362561594022985,-0.7654387297449651,-0.2670826920483823,-0.5027804133306589,-0.09137406531258717,-0.5740053038307361,-0.16103242498608125,0.678338941918799,-0.10874309178137821,-0.5782051747495897,1.0899470272327632,0.6954027204728399,-0.31963510875800244,-0.08216160787292616,-0.04249547298896055,0.10069202780161393
i,0.8678752401139164,0.9608249980217785,-0.6763792097388562,-2.176406460820295,2.127024754592878,-0.2177845059476782,0.6869257381805552,0.7367076677027959,0.5297372975572556,-1.339445627064895,-0.22615026232739563,0.06616395416953143,-0.8291119555685982,0.17055821832318432,-0.1543198047782442,-0.12370300369082893,-0.023047163290771906,0.2276322571844599,-0.1002421412093781,0.0016760919049434802
j,1.0623075510062163,2.2285805164387047,1.766904408179456,-0.44055637234669737,-1.1670750967102446,1.4628169696358786,-0.42196365104171524,-0.41593554177233805,0.45919717280794936,0.16031658964269144,-0.11007778257948572,0.5924049212455609,-0.4888270736772619,-0.18964757331380866,-0.3337776765356237,0.17983713380621538,-0.30558388657453045,0.16314700760545267,-0.20654838624204966,0.2929758158387799
k,0.7141259341753664,0.27966749850250155,0.28949191469588287,0.772896308859867,0.9426339135184685,-0.4352517055712092,-0.45128705975639405,-0.7644772907632494,0.06988599715127793,0.12705033552819764,0.48830392622406243,1.1721259314156791,0.1882109653113536,0.5979330805725276,-0.04624873265530729,-0.20700318332922063,0.20276082644016677,0.7803057972098182,0.06316147919672867,-0.030066255661549933
l,0.930045343206827,0.8156545122000037,0.3144298635177076,0.5189568296999785,0.7644941857045561,0.06618196483173062,-0.2865397140816248,1.489998201392462,-0.37079738200013534,0.1430523861510054,-0.257612472222234,-0.15123470018446536,0.8831145101776071,0.19543105057266694,-0.02435556724411139,0.20612986332488775,-0.4899501590208238,0.5337375443666891,0.1363693089652913,0.014133550923939111
m,0.6192887109789174,0.6604881332107566,0.4051174749313594,1.2059586947205903,0.8002865345892992,0.33621331079790834,-0.5619822321895493,-0.018810283847699005,0.09541659060239087,-0.47873193288260646,0.26722557706457084,-0.19662438342422703,0.14779763933787501,0.4112390533669357,-0.2928615204441472,0.24468218167262126,-0.1589046599331006,-0.3973865024155934,0.019372694076387618,-0.20050071459715665
n,0.6952558353188935,1.6116200345210066,-0.5337256108673957,1.0618562742185236,0.5987492780581516,1.217722202977346,1.2553762918907017,0.19050338174943926,-1.0260376961080975,-0.4119517706585019,0.9916493049988039,0.4650145989832367,0.05141298052907653,-0.4255886711186924,0.05451933090683717,-0.42901428189768653,0.17121869114623953,-0.26608261349310197,0.24275960832281743,0.12907595696439028
o,1.319584214184578,2.2779317858589723,0.10852320279885419,-1.228583566637627,-0.3641891012687215,-1.5003647192733078,-1.104098962768267,-0.07154644322420207,-1.2048858852769275,0.27165621856807387,0.31936047768119336,-0.41357326522289345,-0.7509447600253634,-0.09144548232636415,-0.1865897391847647,-0.04183926752976425,0.055514133713266405,-0.1425408583962273,0.2355554851958824,-0.008913946158257888
p,4.435241432010293,-0.6883847729000887,0.6969285721628506,-0.3732101666205331,-0.788116076362787,0.44225431222705125,0.04418678168986333,0.633303678176616,0.21042251581997146,-0.045192063498160184,-0.17774185392330769,-0.05703022841578798,0.05409318079231198,-0.32674533650513254,-0.12203340059840417,-0.11651978958478475,-0.5699696557341591,-0.06999661399967663,-0.2124754971274063,-0.039328443524643715
q,1.2593089941432012,2.4617935901652404,3.1125410988749818,-0.8422031019215273,-0.7975844508647505,-0.5112617637854686,1.290686171572007,-0.47931136214427783,0.3757202600999209,0.024075378334442055,-0.06917316303210473,-0.14926862749213798,0.4429729836304263,0.06253284812348425,0.23968972668430932,-0.12206560495729239,0.09216251440290829,0.0934321039179992,0.30522156813120216,-0.36388151102542576
r,1.3771798574963894,1.1031257500124765,0.1381259786886852,0.8461361084467138,-0.19887187026856085,-0.7381667170620064,-0.4199452114375357,-0.5613408486113506,0.23321711618822333,-0.545172204782884,-0.2396138278275628,-0.14970193932192702,0.06261578156428921,0.18282016653110827,-0.3478610383891707,-0.41213795542577003,-0.2944831402708291,-0.04969243910031235,0.46683614465038703,0.4369548481610127
s,0.39818155488944745,0.26170340799374314,0.21762915576670722,0.5749098371115753,0.5337894826409351,0.03421951359402624,0.03372755393518644,0.04619208548864797,-0.22074306359133866,-0.10488958534867451,0.2572097679693658,-0.12445387084893261,-0.08515322912061632,-0.05827712181093251,0.08913815342769427,0.36804845773264444,-0.47930342707725077,-0.039259600655144236,0.5498911548587858,-0.13007458961541532
t,0.22318477191098396,0.3555869516492482,-0.005040504077963454,0.019292148824817813,0.47006065781938633,0.5238135673070998,-0.2198317106127341,-0.14852533256186565,0.10164305367259707,0.5847972042389583,-0.06961539943892445,-0.4596388572570123,-0.4571826955717228,0.565444117131917,1.07731376406671,-0.860858012774312,-0.41454711725085863,-0.07475104297515822,-0.16384016194475748,0.04826752136505087
u,2.069386016280443,3.5666810802962137,-3.7887781794802855,1.171198258631784,-1.5782408216689683,-0.3837404196954813,0.5020276099177412,-0.09970652630839041,0.25728946216064025,-0.051265714952953234,-0.18794642272144454,-0.12835802355812947,0.07766844872992722,0.0869692091655812,0.09968600515953877,0.1372746309940047,-0.05648433528361776,0.20762601548748413,-0.2966136997759302,-0.12771360427378733
v,0.6571341416098635,0.4205211058567665,0.6449424091997428,1.1611809410696492,0.8025953847033541,-0.4000148392436928,-0.27200645128959394,-0.8790798766224218,0.46735887198649007,-0.8219997325665955,-0.4235252233376397,-0.12114358057395681,0.46539076846786287,-0.0853242695337425,-0.22186910131602527,-0.31282739111031876,0.0008516291730693575,-0.49340692852753315,-0.3226182499453563,-0.10727766113733678
w,0.40053078921845314,0.6968288836274058,0.26141010020128963,0.9646011534485885,0.7029119112678726,0.699076525427176,-0.6186903689945822,0.22763999795231196,0.030977258046379498,-0.1018345603395016,0.37916853850318294,-0.20300954654063977,-0.1854760939106499,0.5442615730873631,-0.047913088415218776,0.2493653058976675,-0.11708733505127442,-0.25915170207032584,-0.06353013424889428,-0.13185987228439774
x,7.464190026846917,-3.1912514101383884,-0.014450780809665258,0.38180760403729297,-0.4140390106230115,-0.4054154921985334,0.1714339333541519,0.14782753987432662,-0.07876845472228167,0.03433521740019664,0.21435242403400462,0.24979895719637488,-0.22461824568006972,0.19927994856353928,0.09405291491549309,0.006025294075561454,0.3141801391465339,-0.09174142194586225,0.0432649918744197,-4.562471634978205e-05
y,0.4760015550128688,0.9380435813394459,-0.5912371960234174,-0.26482208219106873,0.4674328710445809,-0.08333565679779122,-0.9952980429135725,0.9208970526207787,0.886939341886382,0.3218324110918547,-0.02765305390814553,0.2725854801748479,0.5788884797340781,-0.6463792475740912,0.1673015368926543,-0.5115673675175845,0.21493982245995558,-0.13757005252542337,0.46808111708327205,-0.038415682134029905
z,0.7310069099848735,0.5582085603563822,0.8808338561356011,2.07249912053281,1.9683806095159686,-0.4453041223660811,0.651695191900047,0.030002505837657716,-0.3422996398198706,1.0565342339443797,-0.9468397944771139,-0.16934300396002816,-0.6449438523129841,-0.4906245665290743,-0.3333423891158223,-0.0982578684280635,0.05722731928104995,0.1647695336361259,-0.21226728441558498,-0.01454269619853993
