cipher_symbol,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19
1,5.863494283477339,3.893275806577897,3.4509026391499034,-0.23556876906169977,-2.219341740481994,-0.07842016009005617,-0.22687240670535513,1.24505399461184,0.995971608167463,0.5536744905244848,1.2380978252159895,1.1072042074350386,1.1960152868961431,2.012515475048522,5.246397981213291,0.38965015371001205,0.9166791854047943,0.48010927644520607,-0.20858605545025177,-0.20099544632522462
10,5.822942678896652,-2.345881950769045,-0.2999837560782493,-2.528239562421373,-2.153748269457024,-1.9457684587931643,1.284932297691592,-3.2482168460116565,-2.0876044569348307,1.8990989989676355,-2.6663739161288937,1.8096628459065904,-0.7456811984270131,0.8161507488328265,0.33680852848209786,0.0531094665624976,-2.4032503183600404,1.2704194405539548,-0.9844091377286357,-0.20761244911867838
100,6.629229856420325,4.403040390431917,1.995878342432795,1.1108543055023963,-2.156963734816852,-0.2018229482455045,0.6650622349260079,0.5749089832055331,-0.539551120629629,-1.3575011351082262,-2.1817548914146068,0.34221452813185677,-1.3209261422528666,1.64153011758895,1.571217051639551,-0.028784344460809963,0.415813974448503,-1.0549636686548949,-0.0645115242264368,-0.6313833055260106
101,6.248235114422188,-0.3711294761117288,2.9092246156400225,-0.5990264528544422,1.62747282219358,-2.5012951694363177,0.6672071924224103,1.186701109852978,-0.05011833259844717,1.7247550690420235,-4.350986286829007,1.1473386323341832,1.9909668013167143,0.061207235801907234,0.5161620576140191,-1.3861846340877535,2.6267599570188374,-1.0961586832498305,2.7844723250087546,1.1795747567723165
102,6.766166879882659,-1.9875271358177946,1.3492185668824381,-1.7807035726867018,-3.2749433080348247,-0.46524699403295633,-1.4706846695352696,-1.767365214685385,-1.3246498116243608,1.945398055767795,0.02131122769097371,3.3805182387531025,2.992249082496385,-0.6473724709104367,0.39686980676348244,-0.24923727351136632,1.711184806848665,1.1698910225182315,-1.6791629702582276,-1.1332537222698231
103,7.451380488764709,3.9066889855271976,-2.7843116730949466,-0.9281876117569502,1.1781023512775526,-1.6173622598024935,0.6536479573784039,-0.30769286302625587,2.506965771668159,1.1885039602502279,0.27438100305523616,-1.7696816187930313,0.7204716261551338,-1.6346935014096875,-1.1835542154880514,0.2428854641390844,-0.919843647967874,-0.3000423506051486,0.08440378894418138,-0.6039110926045193
104,5.529325346526525,3.162930337372397,0.6117540498710524,-2.448483247893143,2.8132914027225393,0.595449381765369,0.19199812730048554,-0.670164046163968,0.015611013155962944,-0.6092517226482931,1.1050875598160328,0.8630880976577466,-2.6918472412074395,-2.384789496752307,2.119958089643447,1.4523469459690745,2.112713547462473,2.8590993388512196,1.1707848098669962,0.42283113558115126
105,7.0614279662370265,-3.4854995726529054,-5.67624220868263,-0.8551600873753746,1.8611903324378192,-1.9977447901542353,1.4211747030085564,-0.2126960932249226,-0.4372743788545468,1.168661383648613,-1.9779116394355525,-0.7037396533349748,0.31191484364256666,1.0744415366035516,1.731572976872448,1.8935758951972825,3.2075018125542294,-0.9002284150011547,-0.2222876151049085,-0.18082524600725713
106,6.345437203689185,3.9672970282616746,-3.3577231628597555,-0.050956232575908145,1.8611186753705504,2.750764352347423,1.2284881534591483,0.15606436863902023,0.04933317338586196,1.6690104372876826,-0.48782730635149085,0.12132537800779167,-1.8436632326983808,1.1830577825123996,0.33873880940572687,-0.8458153710943067,0.010894337625763528,0.5010321295927481,1.593718021117969,-1.8289150874746916
107,6.747890192155094,-4.5918469001441835,0.364266122363288,2.110684845750393,-0.21565429085355275,-1.9306156497023168,0.7029620689179197,1.3590687796831893,0.6264435614650508,1.0156034605229354,-3.383543058203938,2.214821251921862,-0.6396175652525828,1.3629148349154994,2.3744184454848174,1.2234414652857313,-1.645655754482179,-2.8314450771047337,-0.987803654281489,1.6109680837789397
